strategy,window,start,end,take_profit_levels,take_profit_fractions,annual_return,max_drawdown,calmar,passes_return_gate,passes_drawdown_gate,trade_count,candidate_count
tp10_20_30_f50_50_100,wf_2025_h1,2025-01-01,2025-06-30,0.10/0.20/0.30,0.50/0.50/1.00,-0.06810242919458442,-0.18296043100138004,-0.3722249057998269,False,True,76.0,128.0
tp10_20_30_f50_50_100,wf_2025_h2,2025-07-01,2025-12-31,0.10/0.20/0.30,0.50/0.50/1.00,1.4466850780718974,-0.10203393883532597,14.178469385629846,True,True,106.0,240.0
tp10_20_30_f100_100_100,full,2025-01-01,2026-05-15,0.10/0.20/0.30,1.00/1.00/1.00,0.5110924111273516,-0.22077086016106406,2.315035647161417,True,True,167.0,445.0
tp10_20_30_f100_100_100,train_2025,2025-01-01,2025-12-31,0.10/0.20/0.30,1.00/1.00/1.00,0.8041327710373571,-0.22077086016106406,3.6423863658940294,True,True,135.0,368.0
tp10_20_30_f100_100_100,oos_2026,2026-01-01,2026-05-15,0.10/0.20/0.30,1.00/1.00/1.00,-0.105686860095346,-0.21480394480179965,-0.4920154524762738,False,True,29.0,77.0
tp10_20_30_f100_100_100,wf_2025_h1,2025-01-01,2025-06-30,0.10/0.20/0.30,1.00/1.00/1.00,0.2538988368418835,-0.22077086016106406,1.1500559297393271,False,True,55.0,128.0
tp10_20_30_f100_100_100,wf_2025_h2,2025-07-01,2025-12-31,0.10/0.20/0.30,1.00/1.00/1.00,0.6136210195930143,-0.14044349765102515,4.369166460933233,True,True,59.0,240.0
tp12_24_36_f25_25_100,full,2025-01-01,2026-05-15,0.12/0.24/0.36,0.25/0.25/1.00,0.1342043292687456,-0.28166131260068583,0.4764741313941417,False,True,240.0,445.0
tp12_24_36_f25_25_100,train_2025,2025-01-01,2025-12-31,0.12/0.24/0.36,0.25/0.25/1.00,-0.11653112836359136,-0.28166131260068583,-0.41372784670928076,False,True,177.0,368.0
tp12_24_36_f25_25_100,oos_2026,2026-01-01,2026-05-15,0.12/0.24/0.36,0.25/0.25/1.00,0.20203756387689098,-0.21588145321207042,0.9358727249182451,False,True,29.0,77.0
tp12_24_36_f25_25_100,wf_2025_h1,2025-01-01,2025-06-30,0.12/0.24/0.36,0.25/0.25/1.00,-0.37929910210195794,-0.28166131260068583,-1.3466496289452936,False,True,43.0,128.0
tp12_24_36_f25_25_100,wf_2025_h2,2025-07-01,2025-12-31,0.12/0.24/0.36,0.25/0.25/1.00,0.6922428781656007,-0.14769523980466648,4.686968104599192,True,True,99.0,240.0
tp12_24_36_f33_33_100,full,2025-01-01,2026-05-15,0.12/0.24/0.36,0.33/0.33/1.00,0.20795213154895187,-0.27317050706352675,0.7612539647283075,False,True,242.0,445.0
tp12_24_36_f33_33_100,train_2025,2025-01-01,2025-12-31,0.12/0.24/0.36,0.33/0.33/1.00,-0.041922381530201336,-0.27317050706352675,-0.1534659871625605,False,True,179.0,368.0
tp12_24_36_f33_33_100,oos_2026,2026-01-01,2026-05-15,0.12/0.24/0.36,0.33/0.33/1.00,0.20964406104629285,-0.2068460598332349,1.013526973708437,False,True,29.0,77.0
tp12_24_36_f33_33_100,wf_2025_h1,2025-01-01,2025-06-30,0.12/0.24/0.36,0.33/0.33/1.00,-0.34537156761945065,-0.27317050706352675,-1.2643076711759857,False,True,45.0,128.0
tp12_24_36_f33_33_100,wf_2025_h2,2025-07-01,2025-12-31,0.12/0.24/0.36,0.33/0.33/1.00,0.8103821979989712,-0.13527365064640995,5.9906877217146945,True,True,99.0,240.0
tp12_24_36_f50_50_100,full,2025-01-01,2026-05-15,0.12/0.24/0.36,0.50/0.50/1.00,0.37554209809842476,-0.25260229342754226,1.4866931451916814,False,True,242.0,445.0
tp12_24_36_f50_50_100,train_2025,2025-01-01,2025-12-31,0.12/0.24/0.36,0.50/0.50/1.00,0.14301395305342557,-0.25260229342754226,0.5661625281104126,False,True,179.0,368.0
tp12_24_36_f50_50_100,oos_2026,2026-01-01,2026-05-15,0.12/0.24/0.36,0.50/0.50/1.00,0.24722643072127815,-0.18851837798243787,1.311418193637914,False,True,29.0,77.0
tp12_24_36_f50_50_100,wf_2025_h1,2025-01-01,2025-06-30,0.12/0.24/0.36,0.50/0.50/1.00,-0.25316484341099266,-0.25260229342754226,-1.002227018511262,False,True,45.0,128.0
tp12_24_36_f50_50_100,wf_2025_h2,2025-07-01,2025-12-31,0.12/0.24/0.36,0.50/0.50/1.00,1.079675894949938,-0.09596374843445099,11.250872465527143,True,True,99.0,240.0
tp12_24_36_f100_100_100,full,2025-01-01,2026-05-15,0.12/0.24/0.36,1.00/1.00/1.00,0.3184553423673744,-0.35249221697383737,0.9034393584667736,False,False,145.0,445.0
tp12_24_36_f100_100_100,train_2025,2025-01-01,2025-12-31,0.12/0.24/0.36,1.00/1.00/1.00,0.4349067435927565,-0.35249221697383737,1.2338052378190127,False,False,114.0,368.0
tp12_24_36_f100_100_100,oos_2026,2026-01-01,2026-05-15,0.12/0.24/0.36,1.00/1.00/1.00,0.08864735653244682,-0.21480394480179965,0.4126896115164088,False,True,29.0,77.0
tp12_24_36_f100_100_100,wf_2025_h1,2025-01-01,2025-06-30,0.12/0.24/0.36,1.00/1.00/1.00,-0.348886670277488,-0.3359420788840869,-1.0385322119705864,False,False,37.0,128.0
tp12_24_36_f100_100_100,wf_2025_h2,2025-07-01,2025-12-31,0.12/0.24/0.36,1.00/1.00/1.00,1.7326634029009336,-0.11428406877844122,15.161023066653248,True,True,74.0,240.0
tp15_30_45_f25_25_100,full,2025-01-01,2026-05-15,0.15/0.30/0.45,0.25/0.25/1.00,-0.0025216399394305533,-0.38583136212683655,-0.006535601267689588,False,False,207.0,445.0
tp15_30_45_f25_25_100,train_2025,2025-01-01,2025-12-31,0.15/0.30/0.45,0.25/0.25/1.00,-0.21702613701110374,-0.38583136212683655,-0.5624896219290735,False,False,150.0,368.0
tp15_30_45_f25_25_100,oos_2026,2026-01-01,2026-05-15,0.15/0.30/0.45,0.25/0.25/1.00,0.22018062903816582,-0.17766487998740077,1.2393030578343907,False,True,28.0,77.0
tp15_30_45_f25_25_100,wf_2025_h1,2025-01-01,2025-06-30,0.15/0.30/0.45,0.25/0.25/1.00,-0.4693420946738889,-0.3086601745575649,-1.5205787249574594,False,False,33.0,128.0
tp15_30_45_f25_25_100,wf_2025_h2,2025-07-01,2025-12-31,0.15/0.30/0.45,0.25/0.25/1.00,0.7689950968876162,-0.17942225385961408,4.285951604917991,True,True,75.0,240.0
tp15_30_45_f33_33_100,full,2025-01-01,2026-05-15,0.15/0.30/0.45,0.33/0.33/1.00,0.07485978801083903,-0.3079409339111202,0.243097879388927,False,False,215.0,445.0
tp15_30_45_f33_33_100,train_2025,2025-01-01,2025-12-31,0.15/0.30/0.45,0.33/0.33/1.00,-0.18083288498606676,-0.3079409339111202,-0.5872323717712041,False,False,157.0,368.0
tp15_30_45_f33_33_100,oos_2026,2026-01-01,2026-05-15,0.15/0.30/0.45,0.33/0.33/1.00,0.2859388934941385,-0.16682500734401073,1.7140049807071331,False,True,28.0,77.0
tp15_30_45_f33_33_100,wf_2025_h1,2025-01-01,2025-06-30,0.15/0.30/0.45,0.33/0.33/1.00,-0.43176193452794276,-0.2852806340628665,-1.5134638772318367,False,True,33.0,128.0
tp15_30_45_f33_33_100,wf_2025_h2,2025-07-01,2025-12-31,0.15/0.30/0.45,0.33/0.33/1.00,0.6562700768294307,-0.18270549482705944,3.5919558820637856,True,True,75.0,240.0
tp15_30_45_f50_50_100,full,2025-01-01,2026-05-15,0.15/0.30/0.45,0.50/0.50/1.00,0.12321509610859649,-0.23927992885250704,0.5149412100692603,False,True,215.0,445.0
tp15_30_45_f50_50_100,train_2025,2025-01-01,2025-12-31,0.15/0.30/0.45,0.50/0.50/1.00,-0.12217000263369437,-0.23927992885250704,-0.5105735496477867,False,True,157.0,368.0
tp15_30_45_f50_50_100,oos_2026,2026-01-01,2026-05-15,0.15/0.30/0.45,0.50/0.50/1.00,0.4464349925484208,-0.14943283310896405,2.9875294689948593,False,True,28.0,77.0
tp15_30_45_f50_50_100,wf_2025_h1,2025-01-01,2025-06-30,0.15/0.30/0.45,0.50/0.50/1.00,-0.3492494340741171,-0.23927992885250704,-1.4595851634902302,False,True,33.0,128.0
tp15_30_45_f50_50_100,wf_2025_h2,2025-07-01,2025-12-31,0.15/0.30/0.45,0.50/0.50/1.00,0.42880041348084674,-0.18241709035062037,2.3506592099274126,False,True,75.0,240.0
tp15_30_45_f100_100_100,full,2025-01-01,2026-05-15,0.15/0.30/0.45,1.00/1.00/1.00,0.28438412577122985,-0.24490674703414428,1.1611935122864612,False,True,133.0,445.0
tp15_30_45_f100_100_100,train_2025,2025-01-01,2025-12-31,0.15/0.30/0.45,1.00/1.00/1.00,0.22349603872016366,-0.1656340456314611,1.3493363509181353,False,True,102.0,368.0
tp15_30_45_f100_100_100,oos_2026,2026-01-01,2026-05-15,0.15/0.30/0.45,1.00/1.00/1.00,0.39872806527251914,-0.21480394480179987,1.8562418192106598,False,True,25.0,77.0
tp15_30_45_f100_100_100,wf_2025_h1,2025-01-01,2025-06-30,0.15/0.30/0.45,1.00/1.00/1.00,-0.10355511015927465,-0.13203922215044983,-0.7842753726713155,False,True,33.0,128.0
tp15_30_45_f100_100_100,wf_2025_h2,2025-07-01,2025-12-31,0.15/0.30/0.45,1.00/1.00/1.00,-0.02482017136046566,-0.20007519697680276,-0.12405421429295593,False,True,56.0,240.0
