date,nav,drawdown
2026-04-28,2.0157717778065454,-0.1054524031002485
2026-04-29,2.013758019786759,-0.1063460570432051
2026-04-30,2.0253790284720568,-0.10118895269863692
2026-05-06,2.2965179281109958,0.0
2026-05-07,2.453450938672028,0.0
2026-05-08,2.710672561876974,0.0
2026-05-11,2.6492992713377084,-0.02264135159754166
2026-05-12,2.6241093250518217,-0.03193422844300031
2026-05-13,2.734800070255882,0.0
2026-05-14,2.9027457425207492,0.0
2026-05-15,2.903194297563474,0.0
2026-05-18,2.8255448919132817,-0.026746196668738342
2026-05-19,2.8826036197632128,-0.007092421550132566
2026-05-20,2.914273581547051,0.0
2026-05-21,2.8515209047848096,-0.02153287088747824
2026-05-22,2.922631560629044,0.0
2026-05-25,2.9130886538509535,-0.003265176119577884
2026-05-26,2.771179578487813,-0.05182041560812878
2026-05-27,2.683100240841002,-0.08195741229061637
2026-05-28,2.8431258484358812,-0.027203467335462084
2026-05-29,2.683819061764075,-0.08171146239643323
2026-06-01,2.6076503328163874,-0.10777315623898298
2026-06-02,2.6278068018621745,-0.10087647130704824
2026-06-03,2.7272619854073965,-0.06684714483121423
2026-06-04,2.833429713552424,-0.03052107158434325
2026-06-05,2.7871372107124555,-0.0463603937430368
2026-06-08,2.5949885139428175,-0.11210549119496516
2026-06-09,2.718003799022576,-0.07001490176285696
2026-06-10,2.556152388934195,-0.12539355854214174
2026-06-11,2.5273767756905006,-0.1352393473960406
2026-06-12,2.5593246189276107,-0.1243081565926969
2026-06-15,2.7536327314535787,-0.05782419907184311
2026-06-16,2.7506809151508276,-0.05883418484716807
