strategy,strategy_family,top_n,momentum_window,volatility_window,trend_window,rebalance_interval,gross_exposure,defense_asset,drawdown_half,drawdown_quarter,total_turnover,rebalance_count,estimated_cost,total_return,annual_return,annual_volatility,max_drawdown,sharpe,calmar,sortino,passes_return_gate,passes_drawdown_gate
ext_ram_top1_m20_v10_t200_f5_x2_5_CASH,external_ram,1,20,10,200,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v10_t200_f5_x2_5_CASH,external_ram,1,20,10,200,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v10_t200_f10_x2_5_CASH,external_ram,1,20,10,200,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v10_t200_f10_x2_5_CASH,external_ram,1,20,10,200,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v10_t200_f10_x2_5_CASH,external_ram,1,20,10,200,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v10_t200_f21_x2_5_CASH,external_ram,1,20,10,200,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v10_t200_f21_x2_5_CASH,external_ram,1,20,10,200,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v10_t200_f21_x2_5_CASH,external_ram,1,20,10,200,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t50_f5_x2_5_CASH,external_ram,1,20,20,50,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t50_f5_x2_5_CASH,external_ram,1,20,20,50,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t50_f5_x2_5_CASH,external_ram,1,20,20,50,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t50_f10_x2_5_CASH,external_ram,1,20,20,50,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t50_f10_x2_5_CASH,external_ram,1,20,20,50,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t50_f10_x2_5_CASH,external_ram,1,20,20,50,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t50_f21_x2_5_CASH,external_ram,1,20,20,50,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t50_f21_x2_5_CASH,external_ram,1,20,20,50,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t50_f21_x2_5_CASH,external_ram,1,20,20,50,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t100_f5_x2_5_CASH,external_ram,1,20,20,100,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t100_f5_x2_5_CASH,external_ram,1,20,20,100,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t100_f5_x2_5_CASH,external_ram,1,20,20,100,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t100_f10_x2_5_CASH,external_ram,1,20,20,100,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t100_f10_x2_5_CASH,external_ram,1,20,20,100,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t100_f10_x2_5_CASH,external_ram,1,20,20,100,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t100_f21_x2_5_CASH,external_ram,1,20,20,100,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t100_f21_x2_5_CASH,external_ram,1,20,20,100,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t100_f21_x2_5_CASH,external_ram,1,20,20,100,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t200_f5_x2_5_CASH,external_ram,1,20,20,200,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t200_f5_x2_5_CASH,external_ram,1,20,20,200,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t200_f5_x2_5_CASH,external_ram,1,20,20,200,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t200_f10_x2_5_CASH,external_ram,1,20,20,200,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t200_f10_x2_5_CASH,external_ram,1,20,20,200,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t200_f10_x2_5_CASH,external_ram,1,20,20,200,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t200_f21_x2_5_CASH,external_ram,1,20,20,200,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t200_f21_x2_5_CASH,external_ram,1,20,20,200,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v20_t200_f21_x2_5_CASH,external_ram,1,20,20,200,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t50_f5_x2_5_CASH,external_ram,1,20,60,50,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t50_f5_x2_5_CASH,external_ram,1,20,60,50,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t50_f5_x2_5_CASH,external_ram,1,20,60,50,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t50_f10_x2_5_CASH,external_ram,1,20,60,50,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t50_f10_x2_5_CASH,external_ram,1,20,60,50,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t50_f10_x2_5_CASH,external_ram,1,20,60,50,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t50_f21_x2_5_CASH,external_ram,1,20,60,50,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t50_f21_x2_5_CASH,external_ram,1,20,60,50,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t50_f21_x2_5_CASH,external_ram,1,20,60,50,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t100_f5_x2_5_CASH,external_ram,1,20,60,100,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t100_f5_x2_5_CASH,external_ram,1,20,60,100,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t100_f5_x2_5_CASH,external_ram,1,20,60,100,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t100_f10_x2_5_CASH,external_ram,1,20,60,100,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t100_f10_x2_5_CASH,external_ram,1,20,60,100,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t100_f10_x2_5_CASH,external_ram,1,20,60,100,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t100_f21_x2_5_CASH,external_ram,1,20,60,100,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t100_f21_x2_5_CASH,external_ram,1,20,60,100,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t100_f21_x2_5_CASH,external_ram,1,20,60,100,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t200_f5_x2_5_CASH,external_ram,1,20,60,200,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t200_f5_x2_5_CASH,external_ram,1,20,60,200,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t200_f5_x2_5_CASH,external_ram,1,20,60,200,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t200_f10_x2_5_CASH,external_ram,1,20,60,200,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t200_f10_x2_5_CASH,external_ram,1,20,60,200,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t200_f10_x2_5_CASH,external_ram,1,20,60,200,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t200_f21_x2_5_CASH,external_ram,1,20,60,200,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t200_f21_x2_5_CASH,external_ram,1,20,60,200,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m20_v60_t200_f21_x2_5_CASH,external_ram,1,20,60,200,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t50_f5_x2_5_CASH,external_ram,1,60,60,50,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t50_f5_x2_5_CASH,external_ram,1,60,60,50,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t50_f5_x2_5_CASH,external_ram,1,60,60,50,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t50_f10_x2_5_CASH,external_ram,1,60,60,50,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t50_f10_x2_5_CASH,external_ram,1,60,60,50,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t50_f10_x2_5_CASH,external_ram,1,60,60,50,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t50_f21_x2_5_CASH,external_ram,1,60,60,50,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t50_f21_x2_5_CASH,external_ram,1,60,60,50,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t50_f21_x2_5_CASH,external_ram,1,60,60,50,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t100_f5_x2_5_CASH,external_ram,1,60,60,100,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t100_f5_x2_5_CASH,external_ram,1,60,60,100,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t100_f5_x2_5_CASH,external_ram,1,60,60,100,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t100_f10_x2_5_CASH,external_ram,1,60,60,100,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t100_f10_x2_5_CASH,external_ram,1,60,60,100,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t100_f10_x2_5_CASH,external_ram,1,60,60,100,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t100_f21_x2_5_CASH,external_ram,1,60,60,100,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t100_f21_x2_5_CASH,external_ram,1,60,60,100,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t100_f21_x2_5_CASH,external_ram,1,60,60,100,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t200_f5_x2_5_CASH,external_ram,1,60,60,200,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t200_f5_x2_5_CASH,external_ram,1,60,60,200,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t200_f5_x2_5_CASH,external_ram,1,60,60,200,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t200_f10_x2_5_CASH,external_ram,1,60,60,200,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t200_f10_x2_5_CASH,external_ram,1,60,60,200,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t200_f10_x2_5_CASH,external_ram,1,60,60,200,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t200_f21_x2_5_CASH,external_ram,1,60,60,200,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t200_f21_x2_5_CASH,external_ram,1,60,60,200,21,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m60_v60_t200_f21_x2_5_CASH,external_ram,1,60,60,200,21,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m120_v10_t50_f5_x2_5_CASH,external_ram,1,120,10,50,5,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m120_v10_t50_f5_x2_5_CASH,external_ram,1,120,10,50,5,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m120_v10_t50_f5_x2_5_CASH,external_ram,1,120,10,50,5,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m120_v10_t50_f10_x2_5_CASH,external_ram,1,120,10,50,10,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m120_v10_t50_f10_x2_5_CASH,external_ram,1,120,10,50,10,2.5,CASH,-0.12,-0.2,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m120_v10_t50_f10_x2_5_CASH,external_ram,1,120,10,50,10,2.5,CASH,-0.15,-0.22,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
ext_ram_top1_m120_v10_t50_f21_x2_5_CASH,external_ram,1,120,10,50,21,2.5,CASH,-0.08,-0.14,6.0,2.0,0.006,0.5100775130606516,0.05355170832678957,0.16550972790496762,-0.3054401595932683,0.3235562586238912,0.1753263500061693,0.0582748696389334,False,False
