date,symbol,side,shares,price,value,reason,cash_after
2025-11-06,600857,sell,300.0,17.4,5220.0,take_profit_16,5825.471000001505
2025-11-10,600601,buy,400.0,11.86,4744.0,next_day_entry,1076.727000001505
2025-11-11,301071,sell,2600.0,45.29,117754.0,take_profit_8,118712.97300000151
2025-11-11,300933,sell,400.0,9.03,3611.9999999999995,break_bbi,122321.36100000152
2025-11-11,600172,sell,27600.0,7.62,210312.0,take_profit_8,332423.0490000015
2025-11-11,002249,buy,29800.0,11.14,331972.0,next_day_entry,119.07700000156183
2025-11-14,000981,sell,300.0,3.51,1053.0,break_bbi,1171.0240000015617
2025-11-14,000021,sell,3700.0,24.6,91020.0,break_bbi,92100.00400000156
2025-11-14,301421,sell,1200.0,93.5,112200.0,break_bbi,204187.80400000158
2025-11-14,603759,buy,16700.0,11.47,191549.0,next_day_entry,12447.255000001605
2025-11-18,002249,sell,29800.0,10.29,306642.0,break_bbi,318782.61300000164
2025-11-19,002115,sell,54700.0,10.97,600059.0,break_bbi,918241.5540000016
2025-11-19,603686,buy,26400.0,27.16,717024.0,next_day_entry,200500.53000000166
2025-11-20,002115,sell,9300.0,10.72,99696.0,break_bbi,300096.83400000166
2025-11-21,000852,sell,9500.0,6.9,65550.0,break_bbi,365581.2840000017
2025-11-21,603759,sell,10200.0,10.36,105672.0,break_bbi,471147.61200000165
2025-11-21,603686,sell,26400.0,25.37,669768.0,break_bbi,1140245.8440000017
2025-11-21,688525,buy,6400.0,104.54,669056.0,next_day_entry,470520.7880000017
2025-11-24,603083,sell,1400.0,94.17,131838.0,break_bbi,602226.9500000017
2025-11-24,688525,sell,6400.0,104.04,665856.0,break_bbi,1267417.0940000017
2025-12-01,600506,buy,8100.0,19.97,161757.0,next_day_entry,1105498.3370000017
2025-12-01,002639,buy,48900.0,13.73,671397.0,next_day_entry,433429.9400000018
2025-12-02,300959,buy,2200.0,118.0,259600.0,next_day_entry,173570.34000000183
2025-12-03,002213,buy,6300.0,27.45,172935.0,next_day_entry,462.4050000018615
2025-12-04,600506,sell,8100.0,18.74,151794.0,break_bbi,152104.61100000187
2025-12-04,300959,sell,1900.0,106.11,201609.0,break_bbi,353512.00200000184
2025-12-04,000681,buy,15400.0,22.88,352352.0,next_day_entry,807.6500000018859
2025-12-05,002639,sell,48900.0,15.37,751593.0,take_profit_8,751649.0570000019
2025-12-09,300959,sell,300.0,138.0,41400.0,take_profit_8,793007.6570000019
2025-12-09,000681,sell,15400.0,22.52,346808.0,break_bbi,1139468.8490000018
2025-12-15,002213,sell,6300.0,25.52,160776.0,break_bbi,1300084.0730000017
2025-12-16,603759,sell,6500.0,10.26,66690.0,break_bbi,1366707.3830000018
2026-01-06,600865,buy,25600.0,16.26,416256.00000000006,next_day_entry,950035.1270000017
2026-01-06,002491,buy,41400.0,6.03,249642.0,next_day_entry,700143.4850000017
2026-01-07,600601,sell,400.0,13.33,5332.0,take_profit_8,705470.1530000017
2026-01-07,300548,buy,5000.0,136.0,680000.0,next_day_entry,24790.153000001796
2026-01-08,300189,buy,3400.0,7.14,24276.0,next_day_entry,489.87700000179757
2026-01-12,600865,sell,24700.0,17.71,437437.0,take_profit_8,437489.4400000018
2026-01-12,300189,sell,3400.0,7.77,26418.0,take_profit_8,463881.0220000018
2026-01-12,002837,buy,5900.0,77.55,457545.0,next_day_entry,5878.477000001876
2026-01-13,300548,sell,5000.0,122.2,611000.0,break_bbi,616267.4770000018
2026-01-13,688668,buy,3600.0,112.04,403344.0,next_day_entry,212520.13300000184
2026-01-14,688668,sell,3100.0,107.48,333188.0,break_bbi,545374.9450000018
2026-01-16,600580,buy,11800.0,46.08,543744.0,next_day_entry,1087.2010000018636
2026-01-16,300189,buy,100.0,6.62,662.0,next_day_entry,424.53900000186366
2026-01-19,300189,sell,100.0,7.29,729.0,take_profit_8,1152.8100000018635
2026-01-19,300177,buy,100.0,10.25,1025.0,next_day_entry,126.78500000186364
2026-01-20,600865,sell,900.0,13.89,12501.0,break_bbi,12615.284000001864
2026-01-20,002491,sell,30800.0,5.88,181104.0,break_bbi,193538.18000000188
2026-01-20,300177,sell,100.0,10.05,1005.0000000000001,break_bbi,194542.17500000188
2026-01-20,002195,buy,20200.0,9.62,194323.99999999997,next_day_entry,23.851000001945067
2026-01-23,688668,sell,500.0,141.8,70900.0,take_profit_8,70852.95100000195
2026-01-23,002195,sell,20200.0,10.51,212302.0,take_profit_8,282942.64900000195
2026-01-23,002361,buy,24000.0,11.73,281520.0,next_day_entry,1141.1290000019944
2026-01-26,600580,sell,11800.0,44.47,524746.0,break_bbi,525362.383000002
2026-01-26,000681,buy,18500.0,28.29,523365.0,next_day_entry,1474.0180000020773
2026-01-28,002491,sell,10600.0,6.74,71444.0,take_profit_8,72846.57400000207
2026-01-28,000981,buy,15600.0,4.64,72384.0,next_day_entry,390.19000000208325
2026-02-03,002837,sell,5900.0,84.28,497252.0,take_profit_8,497144.9380000021
2026-02-03,002361,sell,24000.0,12.82,307680.0,take_profit_8,804517.2580000021
2026-02-04,000981,sell,15600.0,5.14,80184.0,take_profit_8,884621.0740000021
2026-02-05,688525,buy,4200.0,161.7,679140.0,next_day_entry,204801.93400000222
2026-02-05,002796,buy,4800.0,42.29,202992.0,next_day_entry,1606.942000002251
2026-02-12,002796,sell,4800.0,48.4,232320.0,take_profit_8,233694.62200000224
2026-02-12,688668,buy,1500.0,154.01,231015.0,next_day_entry,2448.607000002259
2026-02-12,002131,buy,200.0,8.16,1632.0,next_day_entry,814.9750000022593
2026-02-13,002131,sell,200.0,8.91,1782.0,take_profit_8,2595.1930000022594
2026-02-13,002119,buy,100.0,22.91,2291.0,next_day_entry,301.9020000022597
2026-02-26,000681,sell,18500.0,25.77,476745.0,break_bbi,476570.1570000023
2026-02-26,000995,buy,9500.0,16.14,153330.0,next_day_entry,323086.82700000226
2026-02-26,603958,buy,5600.0,19.29,108024.0,next_day_entry,214954.80300000228
2026-02-27,603958,sell,5600.0,21.66,121296.0,take_profit_8,336129.5070000023
2026-02-27,300921,buy,11100.0,19.76,219336.00000000003,next_day_entry,116574.1710000023
2026-03-02,300921,sell,9400.0,19.24,180855.99999999997,break_bbi,297249.3150000023
2026-03-02,002009,buy,10000.0,29.5,295000.0,next_day_entry,1954.3150000023306
2026-03-03,688525,sell,4200.0,146.57,615594.0,break_bbi,616932.7210000022
2026-03-03,300921,sell,1700.0,18.03,30651.000000000004,break_bbi,647553.0700000023
2026-03-04,000995,sell,9500.0,14.95,142025.0,break_bbi,789436.0450000023
2026-03-11,000852,buy,22000.0,8.02,176440.0,next_day_entry,612819.6050000023
2026-03-12,002119,sell,100.0,21.36,2136.0,break_bbi,614953.4690000023
2026-03-12,601011,buy,109500.0,3.61,395295.0,next_day_entry,219263.17400000227
2026-03-13,688668,sell,1500.0,133.87,200805.0,break_bbi,419867.3690000023
2026-03-13,002009,sell,10000.0,25.95,259500.0,break_bbi,679107.8690000023
2026-03-13,300442,buy,7200.0,87.92,633024.0,next_day_entry,45450.8450000023
2026-03-13,002843,buy,1800.0,24.49,44082.0,next_day_entry,1324.7630000023055
2026-03-16,000852,sell,14200.0,7.89,112038.0,break_bbi,113250.7250000023
2026-03-17,000852,sell,7800.0,7.7,60060.0,break_bbi,173250.6650000023
2026-03-18,601011,sell,55700.0,3.62,201634.0,break_bbi,374683.0310000023
2026-03-19,601011,sell,53100.0,3.58,190098.0,break_bbi,564590.9330000023
2026-03-20,601011,sell,700.0,3.42,2394.0,break_bbi,566982.5390000023
2026-03-20,002843,sell,1800.0,22.46,40428.0,break_bbi,607370.1110000024
2026-04-07,300442,sell,7200.0,79.51,572472.0,break_bbi,1179269.6390000023
2026-04-29,688525,buy,2200.0,257.08,565576.0,next_day_entry,613128.0630000024
2026-04-29,002364,buy,14900.0,39.41,587209.0,next_day_entry,25331.854000002495
2026-04-30,301183,buy,100.0,179.51,17951.0,next_day_entry,7362.903000002498
2026-05-06,688525,sell,2200.0,310.93,684046.0,take_profit_8,690724.8570000025
2026-05-06,002364,sell,14900.0,44.87,668563.0,take_profit_8,1358619.2940000026
2026-05-06,300499,buy,17300.0,39.8,688540.0,next_day_entry,669390.7540000026
2026-05-07,301183,sell,100.0,200.17,20017.0,take_profit_8,689387.7370000026
2026-05-07,300499,sell,17300.0,44.42,768466.0,take_profit_8,1457085.2710000025
2026-05-07,300757,buy,1400.0,506.0,708400.0,next_day_entry,747976.8710000026
2026-05-07,300548,buy,2700.0,265.0,715500.0,next_day_entry,31761.37100000272
2026-05-08,603958,buy,1300.0,23.21,30173.0,next_day_entry,1558.1980000027252
2026-05-12,000829,buy,100.0,11.15,1115.0,next_day_entry,442.0830000027254
2026-05-14,300757,sell,1400.0,589.0,824600.0,take_profit_8,824217.4830000028
2026-05-14,000829,sell,100.0,10.61,1061.0,break_bbi,825277.4220000028
2026-05-14,000810,buy,7000.0,12.61,88270.0,next_day_entry,736919.1520000028
2026-05-15,002361,buy,40100.0,18.35,735835.0,next_day_entry,348.3170000028331
2026-05-21,002361,sell,40100.0,17.3,693730.0,break_bbi,693384.5870000029
2026-05-21,600830,buy,6900.0,9.76,67344.0,next_day_entry,625973.2430000028
2026-05-21,000066,buy,28300.0,22.06,624298.0,next_day_entry,1050.9450000028592
2026-05-22,600830,sell,5900.0,9.21,54339.00000000001,break_bbi,55335.60600000287
2026-05-22,300857,buy,200.0,265.0,53000.0,next_day_entry,2282.6060000028738
2026-05-25,600830,sell,1000.0,9.06,9060.0,break_bbi,11333.546000002874
2026-05-25,002730,buy,300.0,30.64,9192.0,next_day_entry,2132.354000002875
2026-05-26,000810,sell,7000.0,11.97,83790.0,break_bbi,85838.56400000288
2026-05-26,002902,buy,2300.0,36.06,82938.0,next_day_entry,2817.626000002885
2026-05-27,603958,sell,1300.0,22.25,28925.0,break_bbi,31713.701000002886
2026-05-27,000066,sell,28300.0,18.36,519588.0,break_bbi,550782.1130000029
2026-05-27,002491,buy,25400.0,21.61,548894.0,next_day_entry,1339.2190000029514
2026-05-29,002491,sell,25400.0,23.93,607822.0,take_profit_8,608553.3970000029
2026-05-29,002929,buy,7700.0,78.0,600600.0,next_day_entry,7352.797000002931
2026-05-29,300042,buy,100.0,62.42,6242.0,next_day_entry,1104.5550000029316
2026-06-03,002929,sell,7700.0,68.38,526526.0,break_bbi,527104.029000003
2026-06-03,300323,buy,33900.0,15.49,525111.0,next_day_entry,1467.9180000030901
2026-06-04,300042,sell,100.0,67.43,6743.000000000001,take_profit_8,8204.175000003092
2026-06-04,300323,sell,33900.0,18.02,610878.0,take_profit_8,618471.297000003
2026-06-04,002693,buy,7100.0,9.33,66243.0,next_day_entry,552162.054000003
2026-06-04,300739,buy,12000.0,29.73,356760.0,next_day_entry,195045.29400000308
2026-06-05,300548,sell,2700.0,219.0,591300.0,break_bbi,785753.994000003
2026-06-05,300857,sell,200.0,228.47,45694.0,break_bbi,831402.300000003
2026-06-05,002693,sell,5100.0,9.26,47226.0,break_bbi,878581.0740000029
2026-06-05,300503,buy,8900.0,75.01,667589.0,next_day_entry,210324.485000003
2026-06-08,002730,sell,300.0,27.7,8310.0,break_bbi,218626.17500000302
2026-06-08,002693,sell,2000.0,8.83,17660.0,break_bbi,236268.515000003
2026-06-08,300739,sell,10100.0,27.33,276033.0,break_bbi,512025.482000003
2026-06-08,300503,sell,8900.0,87.01,774389.0,take_profit_8,1285640.0930000031
2026-06-08,002706,buy,30500.0,12.27,374235.0,next_day_entry,911030.8580000032
2026-06-08,000811,buy,16800.0,29.6,497280.0,next_day_entry,413253.5780000032
2026-06-09,300739,sell,1900.0,28.36,53884.0,break_bbi,467083.69400000316
