strategy,total_return,annual_return,annual_volatility,max_drawdown,sharpe,calmar,sortino,total_turnover,rebalance_count,estimated_cost,cooldown_days,risk_asset_exposure,top_n,strategy_family,fixed_weights,gross_exposure,momentum_window,volatility_window,trend_window,rebalance_interval,cost_rate,drawdown_half,drawdown_quarter,drawdown_stop,passes_return_gate,passes_drawdown_gate
sat_top2_m120_v20_t60_f5_dd30,-0.16926719266320278,-0.03486199440507676,0.11976605909103882,-0.28112157188831033,-0.2910840906819586,-0.12401038515438949,-0.2749984453965802,62.02350813444764,231.0,0.06202350813444764,0.0,0.3059559939301973,2,ram_trend,,1.0,120,20,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v10_t200_f5_dd30,-0.17972899681786414,-0.037199604261711317,0.13988098423326187,-0.2960793680055649,-0.2659375358674788,-0.1256406500469568,-0.2641291559902742,127.28098238446,238.0,0.12728098238446,0.0,0.3490136570561457,2,ram_trend,,1.0,10,10,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v60_t120_f5_dd30,-0.1820232119616595,-0.03771544957404627,0.10813512819425712,-0.29759112324460624,-0.34878073576879776,-0.12673580166921142,-0.367378859197145,56.51807626071686,239.0,0.05651807626071686,0.0,0.2860394537177542,2,ram_trend,,1.0,60,60,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v20_t200_f5_dd30,-0.19151150609290868,-0.03986136128727247,0.10957001973958398,-0.29700750365110595,-0.3637980661316965,-0.13420994687763013,-0.3845240317086998,59.04197384459235,235.0,0.05904197384459235,0.0,0.2945751138088012,2,ram_trend,,1.0,60,20,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v10_t120_f5_dd30,-0.20652621317562847,-0.043299135478566786,0.10979213855098689,-0.2913887721023145,-0.39437373249141056,-0.14859575805262423,-0.41964917606207947,61.85589351963775,237.0,0.06185589351963775,0.0,0.28888467374810317,2,ram_trend,,1.0,60,10,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v10_t60_f5_dd30,-0.21323281782370906,-0.04485170226604995,0.10683235030078973,-0.29874858538266325,-0.41983258947096663,-0.15013193186705798,-0.44283612059634486,63.17347376841492,233.0,0.06317347376841492,0.0,0.27750379362670713,2,ram_trend,,1.0,60,10,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v20_t120_f5_dd30,-0.20068677830695802,-0.041955935480671,0.12431023307410442,-0.27923807577858495,-0.3375099092257355,-0.1502514847364116,-0.3304126974468467,58.03211454735648,237.0,0.05803211454735648,0.0,0.2983687405159332,2,ram_trend,,1.0,60,20,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v20_t60_f5_dd30,-0.20875582299942375,-0.043814104603185244,0.12541865464108154,-0.28102288636189665,-0.34934280493257425,-0.1559093822229203,-0.34387526649387823,62.83589098693959,233.0,0.06283589098693959,0.0,0.2964719271623672,2,ram_trend,,1.0,60,20,60,5,0.001,-0.15,-0.22,-0.3,False,True
fixed_513100_518880_50_50_x3_0,2.741457161290966,0.2872055201442938,0.34088053727598816,-0.3131591196283373,0.8425400946600912,0.9171232837962832,0.9315122492607492,25.0,16.0,0.025,57.0,3.0,,fixed_blend,513100:0.50;518880:0.50,3.0,,,,21,0.001,-0.15,-0.22,-0.3,False,False
fixed_513100_518880_50_50_x2_5,2.6367237389038105,0.2802315725817668,0.30626245078230324,-0.3118669295032612,0.9150046695765532,0.8985613608602779,1.0553251146378526,22.0,15.0,0.022,3.0,2.5,,fixed_blend,513100:0.50;518880:0.50,2.5,,,,21,0.001,-0.15,-0.22,-0.3,False,False
fixed_518880_x2_5,3.8219932210019474,0.35123624105484663,0.32616920945801714,-0.3935707695084626,1.076852844689057,0.8924347748017764,1.138701353285179,17.0,11.0,0.017,86.0,2.5,,fixed_blend,518880:1.00,2.5,,,,21,0.001,-0.15,-0.22,-0.3,False,False
fixed_518880_x2_0,2.7381846995955215,0.28699001874518326,0.26337330383930546,-0.3226991549006434,1.089670116756736,0.8893423313536266,1.1602191322730466,19.0,16.0,0.019,86.0,2.0,,fixed_blend,518880:1.00,2.0,,,,21,0.001,-0.15,-0.22,-0.3,False,False
fixed_518880_x3_0,4.08604402994997,0.3650908984965673,0.36226377725532377,-0.4606136873236789,1.0078040406431554,0.7926184317662567,0.982152363697386,24.0,12.0,0.024,184.0,3.0,,fixed_blend,518880:1.00,3.0,,,,21,0.001,-0.15,-0.22,-0.3,False,False
fixed_513100_518880_60_40_x2_5,0.7810331359125327,0.11677214727420804,0.2651271134121114,-0.31789696715948434,0.4404383458612864,0.3673270252233175,0.46849749118865824,20.0,13.0,0.02,176.0,2.5,,fixed_blend,513100:0.60;518880:0.40,2.5,,,,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m120_v10_t200_f21_dd30,0.04774608830128013,0.008964468625255906,0.14342253129979837,-0.30235453090609077,0.06250390746846697,0.029648864855411107,0.06210693043323802,29.151632060505968,53.0,0.02915163206050597,198.0,0.34332321699544766,2,ram_trend,,1.0,120,10,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m120_v60_t200_f10_dd30,-0.010592794739632594,-0.002035604184455586,0.13929646594929646,-0.30427672792224003,-0.014613466110450645,-0.006689976582684294,-0.013881668372633016,31.417848160959263,109.0,0.031417848160959265,168.0,0.2892640364188164,2,ram_trend,,1.0,120,60,200,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m120_v20_t60_f21_dd30,-0.010978707174762792,-0.0021100965934001126,0.12830665804204255,-0.3004545283199477,-0.016445729517081585,-0.00702301478096917,-0.01682835459085616,25.576200280641586,56.0,0.025576200280641587,33.0,0.3306145675265554,2,ram_trend,,1.0,120,20,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m10_v10_t60_f10_dd30,-0.028835722929524854,-0.005583012532184073,0.14558500202095415,-0.30658614090373326,-0.03834881653111841,-0.018210257370821974,-0.03817394138215497,82.939768262845,111.0,0.082939768262845,196.0,0.3353566009104704,2,ram_trend,,1.0,10,10,60,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v20_t60_f21_dd30,-0.08830155914351567,-0.017533452494139734,0.13875223287665567,-0.3014814479180543,-0.12636519161263635,-0.05815764988267372,-0.1174494859492933,33.30590344553133,59.0,0.03330590344553133,207.0,0.3070940819423369,2,ram_trend,,1.0,60,20,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v10_t60_f21_dd30,-0.09499871778633218,-0.018918503062834047,0.1234051391604115,-0.3052434704436917,-0.15330401303824406,-0.061978403781528045,-0.14484983473550117,32.30501173863887,57.0,0.03230501173863887,233.0,0.2968512898330804,2,ram_trend,,1.0,60,10,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m120_v60_t60_f21_dd30,-0.11941092839893952,-0.024038462132050853,0.10595751662885326,-0.30299919400501407,-0.2268688706272014,-0.07933506955682879,-0.2091445330146733,22.7279080413334,51.0,0.0227279080413334,175.0,0.25967374810318666,2,ram_trend,,1.0,120,60,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m20_v60_t200_f21_dd30,-0.14538772693689428,-0.029614197093243422,0.14479901201537412,-0.30761199733438305,-0.20451933118230886,-0.09627126818806075,-0.18578791447326168,38.410224201678595,49.0,0.0384102242016786,296.0,0.30424886191198786,2,ram_trend,,1.0,20,60,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m20_v10_t60_f21_dd30,-0.14828054775136812,-0.03024356820469143,0.14274410028880027,-0.3041776088107282,-0.21187263181807553,-0.09942733235012778,-0.1849470759857532,41.30840288907853,53.0,0.04130840288907853,293.0,0.292298937784522,2,ram_trend,,1.0,20,10,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m120_v20_t120_f21_dd30,-0.15829009550263218,-0.032434701306171876,0.11429033463657515,-0.3038400809347178,-0.283792163259553,-0.10674925179848375,-0.2721773391406774,24.44349665884534,50.0,0.02444349665884534,204.0,0.2883156297420334,2,ram_trend,,1.0,120,20,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m20_v20_t120_f21_dd30,-0.17482074086305466,-0.036099908232397615,0.17396597343348552,-0.3330704457794751,-0.20751131683921006,-0.10838520406070268,-0.13547519306086558,23.0,12.0,0.023,1076.0,0.15971168437025796,1,ram_trend,,1.0,20,20,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m20_v20_t200_f21_dd30,-0.17482074086305466,-0.036099908232397615,0.17396597343348552,-0.3330704457794751,-0.20751131683921006,-0.10838520406070268,-0.13547519306086558,23.0,12.0,0.023,1076.0,0.15971168437025796,1,ram_trend,,1.0,20,20,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m20_v60_t120_f21_dd30,-0.17482074086305466,-0.036099908232397615,0.17396597343348552,-0.3330704457794751,-0.20751131683921006,-0.10838520406070268,-0.13547519306086558,23.0,12.0,0.023,1076.0,0.15971168437025796,1,ram_trend,,1.0,20,60,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m20_v60_t200_f21_dd30,-0.17482074086305466,-0.036099908232397615,0.17396597343348552,-0.3330704457794751,-0.20751131683921006,-0.10838520406070268,-0.13547519306086558,23.0,12.0,0.023,1076.0,0.15971168437025796,1,ram_trend,,1.0,20,60,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v60_t120_f21_dd30,-0.16461217077252588,-0.03382951169178261,0.10511061934820078,-0.30403042065313846,-0.3218467544151302,-0.11127015388495597,-0.29814195465901555,24.429257770458616,59.0,0.024429257770458616,254.0,0.2475341426403642,2,ram_trend,,1.0,60,60,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v60_t200_f21_dd30,-0.17133125704792496,-0.03532130111673293,0.10886369852793004,-0.30351281757783266,-0.32445435525664146,-0.116374990020562,-0.3074726208329357,25.253306314181547,59.0,0.02525330631418155,227.0,0.26194992412746587,2,ram_trend,,1.0,60,60,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m20_v20_t60_f21_dd30,-0.19906678168407033,-0.04158470659485458,0.17530631934431987,-0.3526666741351,-0.23721168039115514,-0.11791504455826257,-0.1552837300906654,23.0,12.0,0.023,1076.0,0.15971168437025796,1,ram_trend,,1.0,20,20,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m20_v60_t60_f21_dd30,-0.19906678168407033,-0.04158470659485458,0.17530631934431987,-0.3526666741351,-0.23721168039115514,-0.11791504455826257,-0.1552837300906654,23.0,12.0,0.023,1076.0,0.15971168437025796,1,ram_trend,,1.0,20,60,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v60_t60_f21_dd30,-0.17684923287519771,-0.036553749384467094,0.10321164380176098,-0.30562568783708055,-0.3541630385683618,-0.11960300079210864,-0.3278225089506235,25.07100726244744,57.0,0.02507100726244744,185.0,0.24393019726858878,2,ram_trend,,1.0,60,60,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v60_t200_f5_dd30,-0.17912737993291916,-0.0370645261653918,0.11467081021955991,-0.30149085599301295,-0.32322546683349007,-0.12293748028713271,-0.33472308776203014,57.84640018542985,225.0,0.05784640018542985,52.0,0.28622913505311076,2,ram_trend,,1.0,60,60,200,5,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v20_t120_f5_dd30,-0.18503245539391378,-0.03839384291761838,0.10980305290850927,-0.30371514069772965,-0.34966097845757643,-0.12641399052222288,-0.35488256407214824,48.0,86.0,0.048,93.0,0.2668816388467375,1,ram_trend,,1.0,120,20,120,5,0.001,-0.15,-0.22,-0.3,False,False
fixed_513100_518880_512480_35_35_30_x2_0,-0.19864767549854623,-0.04148876555984571,0.12466767893793358,-0.31232009334783173,-0.3327948824691049,-0.13284052625342796,-0.29654033429581944,9.0,7.0,0.009000000000000001,894.0,2.0,,fixed_blend,513100:0.35;518880:0.35;512480:0.30,2.0,,,,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v60_t120_f10_dd30,-0.1969896923263451,-0.04110962034111054,0.11181260750622732,-0.30297707215365155,-0.36766533987521016,-0.13568558191182942,-0.39415489477423504,40.03242302243771,112.0,0.040032423022437716,101.0,0.2896433990895296,2,ram_trend,,1.0,60,60,120,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m20_v10_t120_f21_dd30,-0.21099972755747975,-0.044333561479685146,0.16112557508039407,-0.3254724627527935,-0.27514912798644653,-0.13621294134907466,-0.1724529227265889,25.0,13.0,0.025,1076.0,0.15971168437025796,1,ram_trend,,1.0,20,10,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m20_v10_t200_f21_dd30,-0.21099972755747975,-0.044333561479685146,0.16112557508039407,-0.3254724627527935,-0.27514912798644653,-0.13621294134907466,-0.1724529227265889,25.0,13.0,0.025,1076.0,0.15971168437025796,1,ram_trend,,1.0,20,10,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v20_t200_f10_dd30,-0.20822265163569875,-0.04369085228533187,0.11962401024519659,-0.3119741582940807,-0.36523480692360627,-0.14004638244475023,-0.3247110957314585,25.5,32.0,0.025500000000000002,790.0,0.1456752655538695,1,ram_trend,,1.0,60,20,200,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v20_t60_f10_dd30,-0.21114631792924177,-0.04436753824422812,0.11725193651919773,-0.3145147184233107,-0.3783949294258675,-0.14106665171870622,-0.3263395533955349,25.0,29.0,0.025,850.0,0.1246206373292868,1,ram_trend,,1.0,60,20,60,10,0.001,-0.15,-0.22,-0.3,False,False
fixed_513100_518880_60_40_x3_0,-0.2098528583792597,-0.044067915814488656,0.16724561687236109,-0.3113171966800945,-0.263492201700691,-0.14155310495029375,-0.21755815411103147,22.0,13.0,0.022,907.0,3.0,,fixed_blend,513100:0.60;518880:0.40,3.0,,,,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v20_t120_f10_dd30,-0.212784117605048,-0.04474749560157065,0.11803344074784887,-0.3159379070290722,-0.3791086264880079,-0.14163382932537136,-0.29781685200209407,17.0,15.0,0.017,1129.0,0.08554628224582701,1,ram_trend,,1.0,60,20,120,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m20_v10_t60_f21_dd30,-0.23418273004040813,-0.049771508588331015,0.16257039012517702,-0.34529194078972303,-0.3061535901464444,-0.14414326750429726,-0.19253305300610343,25.0,13.0,0.025,1076.0,0.15971168437025796,1,ram_trend,,1.0,20,10,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m120_v10_t60_f21_dd30,-0.2114440254525899,-0.044436556708509656,0.09286994539115001,-0.3047584167934526,-0.47848156388325186,-0.14580912047008746,-0.40254283123760515,20.215343716915477,43.0,0.02021534371691548,455.0,0.18323216995447647,2,ram_trend,,1.0,120,10,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v10_t120_f10_dd30,-0.224119924256165,-0.047394988646382585,0.11864156496902509,-0.30785716587335654,-0.3994804743072671,-0.15395122771278777,-0.3957612259453221,35.5,52.0,0.035500000000000004,456.0,0.2107359635811836,1,ram_trend,,1.0,60,10,120,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v10_t60_f10_dd30,-0.23159955682395994,-0.04915904583904629,0.11659397818186454,-0.3145295553901726,-0.4216259416276841,-0.15629388398195107,-0.39783283888108467,36.5,51.0,0.0365,532.0,0.17924886191198786,1,ram_trend,,1.0,60,10,60,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v10_t200_f10_dd30,-0.23210691657692395,-0.049279207805174474,0.12094752732991441,-0.31498215809040464,-0.4074428712440991,-0.15645079106680893,-0.40698527025130826,38.5,54.0,0.0385,458.0,0.21547799696509864,1,ram_trend,,1.0,60,10,200,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v10_t120_f21_dd30,-0.28073184199547985,-0.06110521881538322,0.17037258666638538,-0.38257826484690083,-0.35865640130848186,-0.15971952520574098,-0.23330632944149035,18.0,12.0,0.018000000000000002,1076.0,0.1437784522003035,1,ram_trend,,1.0,60,10,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v10_t200_f21_dd30,-0.28073184199547985,-0.06110521881538322,0.17037258666638538,-0.38257826484690083,-0.35865640130848186,-0.15971952520574098,-0.23330632944149035,18.0,12.0,0.018000000000000002,1076.0,0.1437784522003035,1,ram_trend,,1.0,60,10,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v10_t60_f21_dd30,-0.2824936873478593,-0.06154571199634218,0.16875472431056054,-0.3840906376697928,-0.364705120095359,-0.16023746991004176,-0.2343784962728675,19.0,12.0,0.019,1076.0,0.13581183611532624,1,ram_trend,,1.0,60,10,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v10_t200_f21_dd30,-0.24295213212672162,-0.05186324859601765,0.10420769684137203,-0.3111275923550634,-0.4976911511149257,-0.16669446834799065,-0.3897920304158488,18.971152840390655,27.0,0.018971152840390654,855.0,0.15022761760242792,2,ram_trend,,1.0,60,10,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v10_t120_f21_dd30,-0.24492288795089645,-0.052336021763147,0.10098187641611672,-0.3129208730273857,-0.5182714326626848,-0.16725001837306885,-0.38143417046211786,16.215742324984088,19.0,0.01621574232498409,1032.0,0.11399848254931715,2,ram_trend,,1.0,60,10,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v20_t60_f5_dd30,-0.2400543920279562,-0.05116990144751221,0.1265790003250542,-0.30277708745639387,-0.40425269054193963,-0.1690018946855803,-0.3717024616764618,62.0,98.0,0.062,48.0,0.26745068285280726,1,ram_trend,,1.0,120,20,60,5,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v20_t200_f10_dd30,-0.24606009834234555,-0.052609286301343094,0.09684244395485989,-0.3105013472741843,-0.543246165140827,-0.1694333591888963,-0.5185045700445348,27.724244052084423,68.0,0.027724244052084422,592.0,0.18114567526555386,2,ram_trend,,1.0,60,20,200,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v20_t120_f21_dd30,-0.24776151569314542,-0.05301874928608585,0.10788728362480378,-0.31288829794953554,-0.491427233171126,-0.16944944772155407,-0.36281397414829086,15.47882406158091,18.0,0.015478824061580911,1027.0,0.11798179059180576,2,ram_trend,,1.0,60,20,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v20_t60_f10_dd30,-0.24622281860550044,-0.05264841421581279,0.09512086025809166,-0.3106501594035994,-0.5534896769537377,-0.16947814968738356,-0.5326023591208172,31.493113715392656,76.0,0.03149311371539266,497.0,0.19062974203338393,2,ram_trend,,1.0,60,20,60,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v10_t120_f10_dd30,-0.2459358393900929,-0.0525794114392476,0.09923751819666086,-0.31016348655009973,-0.5298340022475168,-0.16952160302323213,-0.5141917039982836,33.377293705436806,74.0,0.03337729370543681,492.0,0.20504552352048558,2,ram_trend,,1.0,60,10,120,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m120_v10_t60_f5_dd30,-0.24788761828400885,-0.05304912692715369,0.08078229364442058,-0.31269328903592886,-0.6566925069082593,-0.1696522720097721,-0.5085172538360122,34.964408640499464,83.0,0.03496440864049946,803.0,0.11646433990895295,2,ram_trend,,1.0,120,10,60,5,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m120_v20_t200_f21_dd30,-0.24797873354779443,-0.053071078815597805,0.09564542958412019,-0.3126719356820059,-0.5548731292896936,-0.1697340655145086,-0.45863809487191687,15.725416161246836,28.0,0.015725416161246834,685.0,0.18342185128983307,2,ram_trend,,1.0,120,20,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v20_t200_f21_dd30,-0.24921012362603667,-0.05336796185928727,0.10805284507814965,-0.31421148930857623,-0.4939061236257933,-0.16984726426370883,-0.36424828602464016,15.47882406158091,18.0,0.015478824061580911,1054.0,0.11703338391502276,2,ram_trend,,1.0,60,20,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v60_t200_f10_dd30,-0.24711008977419158,-0.052861888776741583,0.09164345496187246,-0.31115761571978406,-0.5768212121502224,-0.16988781924703672,-0.39769050490516145,9.0,14.0,0.009000000000000001,1031.0,0.07226858877086495,1,ram_trend,,1.0,120,60,200,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v10_t200_f10_dd30,-0.24752890314001075,-0.052962724597187094,0.10037545588800915,-0.3116208606043943,-0.5276461673686308,-0.16995885479060974,-0.5229055723513307,33.470313252258755,79.0,0.03347031325225876,449.0,0.21794385432473445,2,ram_trend,,1.0,60,10,200,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v20_t120_f10_dd30,-0.24838345216018598,-0.05316861139825302,0.09656026537473718,-0.31262611786091676,-0.5506261938273772,-0.17007091973648547,-0.5132981435480366,24.016056476940737,58.0,0.024016056476940738,647.0,0.17374810318664644,2,ram_trend,,1.0,60,20,120,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v20_t200_f5_dd30,-0.2479899905775672,-0.05307379105779142,0.0927866977544341,-0.3119626643186494,-0.5719978438962725,-0.17012866322868697,-0.4586741252750825,18.5,30.0,0.0185,870.0,0.11532625189681335,1,ram_trend,,1.0,120,20,200,5,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v10_t120_f5_dd30,-0.2482721757469809,-0.05314179081595394,0.09370096028103105,-0.3122208443025578,-0.56714243543043,-0.17020577512902005,-0.4627240953604232,21.0,32.0,0.021,852.0,0.1282245827010622,1,ram_trend,,1.0,120,10,120,5,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v20_t200_f10_dd30,-0.24837214649639572,-0.05316588628532215,0.09202479387059048,-0.3123123106490321,-0.5777343697187356,-0.17023307910865063,-0.40780568583974663,9.5,15.0,0.0095,977.0,0.0834597875569044,1,ram_trend,,1.0,120,20,200,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v60_t60_f10_dd30,-0.2486569734731643,-0.05323455097622409,0.0929026283227436,-0.3125729077046173,-0.5730144769563176,-0.17031082881479595,-0.41684293840649067,13.5,23.0,0.0135,841.0,0.09730652503793627,1,ram_trend,,1.0,120,60,60,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v60_t120_f5_dd30,-0.24899382673205117,-0.053315785081286426,0.09200001695011667,-0.3128811052230759,-0.579519296286595,-0.17040269991143664,-0.4697723102213277,20.5,32.0,0.0205,852.0,0.11684370257966616,1,ram_trend,,1.0,120,60,120,5,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v20_t60_f10_dd30,-0.2491723495964252,-0.053358848845265094,0.09230911808005529,-0.31304444134150966,-0.5780452674132311,-0.1704513538608223,-0.3907397673712488,9.0,14.0,0.009000000000000001,1043.0,0.0625948406676783,1,ram_trend,,1.0,120,20,60,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v10_t200_f5_dd30,-0.24918418007212617,-0.053361702916853826,0.09098396444907746,-0.31305526541150697,-0.586495688992753,-0.17045457723482332,-0.4648437255663839,20.0,32.0,0.02,901.0,0.1045144157814871,1,ram_trend,,1.0,120,10,200,5,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v60_t200_f5_dd30,-0.2500459764939468,-0.053569706948946694,0.09176123247827368,-0.3138437497488691,-0.583794544843656,-0.17068909924703615,-0.4724255112454228,20.0,32.0,0.02,859.0,0.11361911987860394,1,ram_trend,,1.0,120,60,200,5,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v60_t60_f10_dd30,-0.25020344065650735,-0.053607733536935154,0.09129871032865977,-0.31398781860635216,-0.5871685738380801,-0.17073188945633394,-0.4089618062428999,9.5,12.0,0.0095,1140.0,0.05273141122913505,1,ram_trend,,1.0,60,60,60,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v60_t120_f10_dd30,-0.25065697086482186,-0.053717294278810335,0.09181271132391425,-0.31440276749302964,-0.5850746972202607,-0.17085503002132846,-0.4030531473435264,8.5,13.0,0.0085,1042.0,0.07264795144157815,1,ram_trend,,1.0,120,60,120,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m60_v60_t200_f10_dd30,-0.2513134536758157,-0.05387597795294852,0.09195784526228401,-0.315003404025173,-0.585876906959731,-0.1710330023882634,-0.41072645846037864,9.0,12.0,0.009000000000000001,1140.0,0.054628224582701064,1,ram_trend,,1.0,60,60,200,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v10_t120_f10_dd30,-0.25165402212508103,-0.05395834378873099,0.09037398411173264,-0.3153150006868045,-0.5970561585734709,-0.17112520391101416,-0.38002392335750956,6.5,9.0,0.006500000000000001,1183.0,0.04666160849772382,1,ram_trend,,1.0,120,10,120,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v10_t200_f10_dd30,-0.25165402212508103,-0.05395834378873099,0.09037398411173264,-0.3153150006868045,-0.5970561585734709,-0.17112520391101416,-0.38002392335750956,6.5,9.0,0.006500000000000001,1183.0,0.04666160849772382,1,ram_trend,,1.0,120,10,200,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top2_m60_v10_t60_f10_dd30,-0.2520418774576505,-0.05405218279320656,0.09627631313919455,-0.3157494409443641,-0.5614276350098585,-0.17118694693977526,-0.5248523555691875,34.912511823391654,73.0,0.034912511823391654,528.0,0.18531866464339908,2,ram_trend,,1.0,60,10,60,10,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v10_t60_f21_dd30,-0.2519665661478313,-0.0540339586473213,0.08973354825640442,-0.31560095692941015,-0.6021600582752484,-0.17120974274931292,-0.37096384110342334,4.0,4.0,0.004,1242.0,0.03528072837632777,1,ram_trend,,1.0,120,10,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v10_t120_f21_dd30,-0.2519665661478313,-0.0540339586473213,0.08973354825640442,-0.31560095692941015,-0.6021600582752484,-0.17120974274931292,-0.37096384110342334,4.0,4.0,0.004,1242.0,0.03528072837632777,1,ram_trend,,1.0,120,10,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v10_t200_f21_dd30,-0.2519665661478313,-0.0540339586473213,0.08973354825640442,-0.31560095692941015,-0.6021600582752484,-0.17120974274931292,-0.37096384110342334,4.0,4.0,0.004,1242.0,0.03528072837632777,1,ram_trend,,1.0,120,10,200,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v20_t60_f21_dd30,-0.2519665661478313,-0.0540339586473213,0.08973354825640442,-0.31560095692941015,-0.6021600582752484,-0.17120974274931292,-0.37096384110342334,4.0,4.0,0.004,1242.0,0.03528072837632777,1,ram_trend,,1.0,120,20,60,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v20_t120_f21_dd30,-0.2519665661478313,-0.0540339586473213,0.08973354825640442,-0.31560095692941015,-0.6021600582752484,-0.17120974274931292,-0.37096384110342334,4.0,4.0,0.004,1242.0,0.03528072837632777,1,ram_trend,,1.0,120,20,120,21,0.001,-0.15,-0.22,-0.3,False,False
sat_top1_m120_v20_t200_f21_dd30,-0.2519665661478313,-0.0540339586473213,0.08973354825640442,-0.31560095692941015,-0.6021600582752484,-0.17120974274931292,-0.37096384110342334,4.0,4.0,0.004,1242.0,0.03528072837632777,1,ram_trend,,1.0,120,20,200,21,0.001,-0.15,-0.22,-0.3,False,False
