strategy,total_return,annual_return,annual_volatility,max_drawdown,sharpe,calmar,sortino,total_turnover,rebalance_count,estimated_cost,cooldown_days,risk_asset_exposure,top_n,strategy_family,fixed_weights,gross_exposure,momentum_window,volatility_window,trend_window,rebalance_interval,cost_rate,drawdown_half,drawdown_quarter,drawdown_stop,passes_return_gate,passes_drawdown_gate
sat_top1_m120_v10_t200_f10_dd30,0.8401364284687611,0.20892061922116723,0.20276813741220034,-0.2699697394051569,1.0303424487076078,0.7738668032998682,1.049385655990106,36.5,31.0,0.0365,0.0,0.5036991368680641,1,ram_trend,,1.0,120,10,200,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v60_t120_f10_dd30,0.648678126749535,0.16829732869963343,0.22124964186629462,-0.2174933910953062,0.7606671237069785,0.7738043342470351,0.8287710225317821,40.22923200030076,56.0,0.04022923200030076,0.0,0.8088779284833539,2,ram_trend,,1.0,60,60,120,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v60_t60_f21_dd30,0.7278441099037032,0.1854692863679097,0.1953027280103426,-0.24036355181379288,0.9496502596629774,0.7716198440585152,0.9875108523032039,29.362468392041567,27.0,0.02936246839204157,0.0,0.7669543773119606,2,ram_trend,,1.0,120,60,60,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v60_t120_f21_dd30,0.7253898874711406,0.18494516992060506,0.1977393386970224,-0.24036355181379288,0.9352978074028019,0.7694393285712475,0.9832211243568864,23.879133664309332,28.0,0.023879133664309334,0.0,0.7669543773119606,2,ram_trend,,1.0,120,60,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m20_v10_t120_f21_dd30,0.7389971340974135,0.18784465356615176,0.21037618827257698,-0.24706791256956795,0.8928988356931731,0.7602956272731675,1.0121025358859024,40.0,21.0,0.04,0.0,0.7410604192355117,1,ram_trend,,1.0,20,10,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v60_t60_f10_dd30,0.6367175702474532,0.1656538687881195,0.20343388399980303,-0.22011106139115955,0.8142884829760213,0.7525922038681003,0.8482854853952019,44.553226358055866,54.0,0.044553226358055864,0.0,0.7780517879161529,2,ram_trend,,1.0,120,60,60,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v20_t120_f21_dd30,0.7036626704132862,0.18028261773822285,0.204920862412973,-0.24244631753940693,0.8797670262332921,0.7435980862399361,1.0221853834053944,30.599319024598255,28.0,0.030599319024598257,0.0,0.8057953144266338,2,ram_trend,,1.0,60,20,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v20_t200_f10_dd30,0.7995462908730067,0.20056050310933027,0.21465191693229096,-0.2699697394051569,0.9343522572528171,0.7428999396422694,0.9704853546623157,41.0,28.0,0.041,0.0,0.657829839704069,1,ram_trend,,1.0,120,20,200,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v60_t200_f21_dd30,0.5283493679819316,0.14107373964648606,0.20220169354532383,-0.19027958594723193,0.6976882199795431,0.7414023892484632,0.7427754558588815,47.2506495339438,28.0,0.047250649533943805,0.0,0.6504315659679408,2,ram_trend,,1.0,10,60,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m10_v20_t120_f5_dd30,0.7068400207427583,0.18096700866470017,0.23223484128541502,-0.2455150643066174,0.7792414250293003,0.7370912623051723,0.8580358557490548,153.0,87.0,0.153,0.0,0.6824907521578298,1,ram_trend,,1.0,10,20,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v10_t120_f10_dd30,0.6795548176389925,0.17506100030764915,0.20689567118274,-0.2384223195261037,0.8461317692482171,0.7342475346083636,0.8915232814824493,49.267695109089026,56.0,0.04926769510908903,0.0,0.7996300863131935,2,ram_trend,,1.0,60,10,120,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v10_t200_f21_dd30,0.5501505139078822,0.14611296613361668,0.20043290292189614,-0.20364969513814613,0.7289869278127123,0.7174720592363308,0.7583738282319487,49.90174036904075,28.0,0.049901740369040756,0.0,0.6374845869297164,2,ram_trend,,1.0,10,10,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v10_t120_f21_dd30,0.6790961646605009,0.17496115979000115,0.19669301859493044,-0.24400322883608494,0.8895138273835541,0.717044444963208,1.0660151724585845,30.545851969738518,28.0,0.030545851969738518,0.0,0.7928483353884094,2,ram_trend,,1.0,60,10,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v10_t200_f10_dd30,0.6695063103224137,0.17286930398570743,0.19439434750219625,-0.2426151213099088,0.8892712478882874,0.7125248543963989,0.9042947708923874,39.06034102559622,51.0,0.039060341025596225,0.0,0.6886559802712701,2,ram_trend,,1.0,120,10,200,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m10_v60_t200_f5_dd30,0.6738979405309453,0.173828284423309,0.22711556961448467,-0.24551506430661807,0.765373702553164,0.7080147400088611,0.7787204453129439,135.0,77.0,0.135,0.0,0.6115906288532675,1,ram_trend,,1.0,10,60,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v10_t120_f5_dd30,0.6225150323571886,0.1624975574935552,0.21390553680458665,-0.23084669173778238,0.7596697117849961,0.7039198017970099,0.8383222327200467,150.51796268259776,120.0,0.15051796268259776,0.0,0.7009864364981504,2,ram_trend,,1.0,10,10,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m20_v10_t200_f21_dd30,0.6713833795505348,0.17327940349805027,0.19472644212405263,-0.24706791256956773,0.889860676382413,0.7013432124629272,0.9272011775329038,36.0,19.0,0.036000000000000004,0.0,0.6374845869297164,1,ram_trend,,1.0,20,10,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v20_t120_f21_dd30,0.5938995763225978,0.15607990603067456,0.20534723985305153,-0.22384294842870822,0.760077935025408,0.6972741697976003,0.8279574283656046,44.74077489402613,30.0,0.044740774894026135,0.0,0.779901356350185,2,ram_trend,,1.0,20,20,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v60_t200_f21_dd30,0.6319149990105108,0.16458868476261057,0.19233452672587165,-0.23668156936602247,0.8557417514391145,0.6954013580503096,0.8910626966957798,27.338231713104573,25.0,0.027338231713104573,0.0,0.689272503082614,2,ram_trend,,1.0,60,60,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v20_t200_f21_dd30,0.5892943725118496,0.15503968897535558,0.19458177765337384,-0.2238429484287079,0.7967842150745577,0.6926270854796859,0.803164357363731,40.59310506173806,27.0,0.040593105061738056,0.0,0.6763255240443896,2,ram_trend,,1.0,20,20,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v10_t200_f5_dd30,0.6154749555704548,0.16092594160047002,0.21061195293589471,-0.23421084953516413,0.7640874098416061,0.6870985777125956,0.7918316592491014,137.9087500150349,108.0,0.13790875001503491,0.0,0.6331689272503083,2,ram_trend,,1.0,10,10,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m10_v10_t60_f5_dd30,0.5626972493407167,0.1489909798836051,0.24500891043546932,-0.21710596321833542,0.6081043322824232,0.6862592702429384,0.6742756552588762,166.0,97.0,0.166,0.0,0.7225647348951911,1,ram_trend,,1.0,10,10,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v60_t120_f21_dd30,0.5632903632137622,0.14912663575893292,0.20733269889142794,-0.2173897367163432,0.7192625020379672,0.6859874712186524,0.7886042935793415,44.70760544918116,30.0,0.04470760544918116,0.0,0.779901356350185,2,ram_trend,,1.0,20,60,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v20_t60_f10_dd30,0.5782702829631516,0.15254112043046586,0.2081878287208944,-0.22324189936656513,0.7327091183364475,0.6832996890964094,0.7948277343859558,52.94551595282056,68.0,0.05294551595282056,0.0,0.8088779284833539,2,ram_trend,,1.0,60,20,60,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v60_t120_f21_dd30,0.4784832035212616,0.12935835038056487,0.21589238751451217,-0.19027958594723204,0.5991797666875561,0.6798330453401252,0.6931359653553614,52.14025126443844,31.0,0.05214025126443844,0.0,0.7540073982737361,2,ram_trend,,1.0,10,60,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v60_t200_f5_dd30,0.5614517749880288,0.14870600187761607,0.21521793247679974,-0.21972513339896704,0.6909554430072709,0.6767819392222298,0.6967451278358725,94.55965879166762,99.0,0.09455965879166761,0.0,0.6424167694204685,2,ram_trend,,1.0,20,60,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v20_t200_f5_dd30,0.6155350204206005,0.1609393703212656,0.2019262894414944,-0.23804061990209835,0.7970203917796238,0.6761004503662313,0.8066504690007928,55.16930266794206,95.0,0.055169302667942066,0.0,0.6979038224414303,2,ram_trend,,1.0,60,20,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v60_t120_f5_dd30,0.5603850481166981,0.14846179870961906,0.22291543513861234,-0.21972513339896693,0.6660005334188868,0.6756705362424282,0.7207688208957002,100.89477963073121,109.0,0.10089477963073121,0.0,0.7102342786683107,2,ram_trend,,1.0,20,60,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m10_v20_t200_f5_dd30,0.635097097654949,0.1652946978080505,0.22640036976894942,-0.24551506430661818,0.7300990628979109,0.6732568458675827,0.7486556952502681,139.0,80.0,0.139,0.0,0.6054254007398274,1,ram_trend,,1.0,10,20,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v60_t60_f5_dd30,0.5422102539585023,0.14428330114805532,0.20777819242351886,-0.2152298113508644,0.6944102240237007,0.6703685713539324,0.7752151733516274,149.38754817124018,135.0,0.1493875481712402,0.0,0.7040690505548706,2,ram_trend,,1.0,10,60,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v60_t200_f10_dd30,0.5719127325951785,0.15109473543437746,0.19361581000785683,-0.22618160522626418,0.7803842848796599,0.6680239769420133,0.7548800341349688,28.743627802955622,51.0,0.028743627802955623,0.0,0.6177558569667078,2,ram_trend,,1.0,120,60,200,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v10_t120_f21_dd30,0.5017931852826449,0.1348680606815369,0.21434931190621917,-0.20364969513814635,0.6291975443361515,0.6622551562871173,0.7133297547475298,54.72404102476494,31.0,0.054724041024764934,0.0,0.7410604192355117,2,ram_trend,,1.0,10,10,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v20_t200_f21_dd30,0.6172808945247972,0.16132954584054704,0.17685084328350348,-0.2460671397764801,0.9122350950960704,0.655632222925393,0.9495798732452148,21.16583221823003,27.0,0.02116583221823003,0.0,0.6763255240443896,2,ram_trend,,1.0,120,20,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m20_v20_t200_f5_dd30,0.5159127064130704,0.1381768526153906,0.24754717412101762,-0.21103710000730802,0.5581839223413655,0.6547514755017276,0.5720934846358976,99.0,58.0,0.099,0.0,0.6017262638717632,1,ram_trend,,1.0,20,20,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v10_t120_f21_dd30,0.5527775277110631,0.14671688429938712,0.19385083245892726,-0.2241654069435548,0.7568545486152256,0.6545027901487523,0.8447665326331234,43.342158417193,30.0,0.043342158417193,0.0,0.779901356350185,2,ram_trend,,1.0,20,10,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v10_t200_f21_dd30,0.5434739549285752,0.14457492784450432,0.17920063839587028,-0.22416540694355536,0.8067768571511745,0.6449475403709732,0.8277941593821738,39.19463293068221,27.0,0.03919463293068221,0.0,0.6763255240443896,2,ram_trend,,1.0,20,10,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v10_t200_f5_dd30,0.5571843464575339,0.14772837899423052,0.21354635003471106,-0.22955560392958363,0.6917860172754903,0.6435407215741347,0.6864838276321635,98.3163044567126,99.0,0.0983163044567126,0.0,0.6362515413070283,2,ram_trend,,1.0,20,10,200,5,0.001,-0.15,-0.22,-0.3,False,True
fixed_518880_x1_5,0.5085802596441538,0.13646121747142925,0.1977594215656593,-0.21302111249600286,0.6900364917689747,0.6405994967939613,0.8800622268898527,2.5,2.0,0.0025,0.0,1.5,,fixed_blend,518880:1.00,1.5,,,,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v20_t60_f21_dd30,0.6949673877735114,0.17840517523141863,0.18559409054785425,-0.28079904204088146,0.9612653867630446,0.6353482331518947,1.0148640573721863,29.0,20.0,0.029,0.0,0.6827990135635018,1,ram_trend,,1.0,120,20,60,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v10_t120_f5_dd30,0.5473174716153866,0.1454608938777442,0.2206309287749627,-0.22955560392958407,0.6592951164435797,0.633663005336015,0.7015146919470636,103.29569523719961,109.0,0.10329569523719961,0.0,0.7009864364981504,2,ram_trend,,1.0,20,10,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v10_t120_f10_dd30,0.5807904073986538,0.15311335467711307,0.20342020866722724,-0.2426151213099086,0.7526949051929714,0.631095678828407,0.813032529400575,46.918868068169544,54.0,0.04691886806816955,0.0,0.7749691738594328,2,ram_trend,,1.0,120,10,120,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v20_t60_f5_dd30,0.546444670716494,0.14525983838477186,0.19905582927543752,-0.23075571801630834,0.7297442075096073,0.6294961599803383,0.7749181343526016,66.81272837772461,102.0,0.06681272837772462,0.0,0.748766954377312,2,ram_trend,,1.0,120,20,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v10_t60_f5_dd30,0.5884021517440075,0.15483791534438995,0.19899211653873525,-0.24700347220042074,0.7781108017625896,0.6268653390376356,0.8412844290668962,67.0,54.0,0.067,0.0,0.6008014796547472,1,ram_trend,,1.0,120,10,60,5,0.001,-0.15,-0.22,-0.3,False,True
fixed_518880_x1_0,0.3873873873873921,0.10723370492995454,0.13426746973217504,-0.1713111009593422,0.7986573750429268,0.6259588802444545,1.005780787431931,1.0,1.0,0.001,0.0,1.0,,fixed_blend,518880:1.00,1.0,,,,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v20_t200_f21_dd30,0.4663964176936266,0.12647784583167376,0.1915471150162403,-0.2023507928718561,0.6602962713426948,0.6250425018683725,0.6948186034135767,47.35706234880565,28.0,0.04735706234880565,0.0,0.6374845869297164,2,ram_trend,,1.0,10,20,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v60_t60_f10_dd30,0.4855685896022559,0.13103939354840666,0.22069009417134164,-0.21749339109530597,0.593771070878555,0.6024982777108154,0.6446239590633963,52.60463766080985,68.0,0.052604637660809854,0.0,0.8088779284833539,2,ram_trend,,1.0,60,60,60,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m10_v10_t120_f21_dd30,0.5138360009341982,0.13769152944552498,0.234062735012475,-0.22948592952248548,0.5882676259345015,0.5999998768204815,0.6737242886373667,53.5,29.0,0.0535,0.0,0.6827990135635018,1,ram_trend,,1.0,10,10,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v60_t120_f21_dd30,0.5312690362585859,0.14175146627003232,0.20530724745435566,-0.23668156936602258,0.6904357640932612,0.5989121444890242,0.7848864684229392,30.921017016658297,28.0,0.0309210170166583,0.0,0.7928483353884094,2,ram_trend,,1.0,60,60,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v10_t60_f10_dd30,0.5235903654812761,0.13996714417452116,0.19650387955901763,-0.23459717109560863,0.7122869252689928,0.5966275872844111,0.7490150582538684,49.459588029354464,54.0,0.04945958802935446,0.0,0.7564734895191122,2,ram_trend,,1.0,120,10,60,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v10_t60_f10_dd30,0.5179308440769395,0.13864804994319568,0.20548204054440683,-0.2325658428531605,0.674745343076503,0.5961668671643089,0.7055863121072571,56.547260931123425,66.0,0.05654726093112342,0.0,0.7996300863131935,2,ram_trend,,1.0,60,10,60,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v20_t60_f5_dd30,0.47017681639193754,0.1273805368721488,0.22079219392688493,-0.2147396737233176,0.5769250017703557,0.5931858545909541,0.646822072771823,114.98969598033972,129.0,0.11498969598033972,0.0,0.7688039457459926,2,ram_trend,,1.0,20,20,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v20_t120_f21_dd30,0.638609174657325,0.16607282525308809,0.19025612740256717,-0.2807990420408817,0.8728908105108799,0.5914294580424867,0.9481901820309155,25.5,16.0,0.025500000000000002,0.0,0.689272503082614,1,ram_trend,,1.0,120,20,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v20_t60_f10_dd30,0.5877263146504215,0.15468502439677234,0.21356808334000363,-0.26312246794191707,0.7242890509557621,0.5878822344845073,0.7843921427636128,54.5,35.0,0.0545,0.0,0.7102342786683107,1,ram_trend,,1.0,120,20,60,10,0.001,-0.15,-0.22,-0.3,False,True
fixed_518880_x2_0,0.5775061427965753,0.152367485922692,0.2597123007700704,-0.26209462921645854,0.5866779720132957,0.5813453193535486,0.7457902795993586,6.0,5.0,0.006,0.0,2.0,,fixed_blend,518880:1.00,2.0,,,,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v10_t200_f5_dd30,0.5158967552075935,0.138173126586987,0.19440978960135843,-0.23885202748783985,0.710731321042598,0.5784883973573199,0.6896539909626582,63.35454905215979,95.0,0.06335454905215979,0.0,0.6624537607891492,2,ram_trend,,1.0,60,10,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v20_t120_f21_dd30,0.42559215526616856,0.1166309159605261,0.20617998896279421,-0.20235079287185564,0.5656752459210409,0.5763798318022204,0.6491006340629566,52.179874327259796,31.0,0.0521798743272598,0.0,0.7410604192355117,2,ram_trend,,1.0,10,20,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v60_t120_f10_dd30,0.46927107324850925,0.1271644075350924,0.20260485334730208,-0.22618160522626418,0.6276473906432496,0.5622225883837085,0.6469350597872449,38.649229858644766,54.0,0.03864922985864477,0.0,0.7102342786683107,2,ram_trend,,1.0,120,60,120,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v20_t200_f5_dd30,0.4877822255308495,0.13156345711270734,0.18595719089260265,-0.2354191450724339,0.7074932487482575,0.5588477397291873,0.6952033417737731,40.833978478558365,101.0,0.040833978478558366,0.0,0.5869297163995068,2,ram_trend,,1.0,120,20,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v20_t120_f10_dd30,0.5653752505992868,0.14960320605120114,0.2206508899014835,-0.26996973940515634,0.6780086231149858,0.5541480551888245,0.7409216653311423,51.0,35.0,0.051000000000000004,0.0,0.7133168927250308,1,ram_trend,,1.0,120,20,120,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v60_t200_f5_dd30,0.44371461796610356,0.12102789947795167,0.20523581700332774,-0.2185638703004823,0.5897016478171025,0.5537415644752361,0.5759477000782167,55.6278742579486,95.0,0.0556278742579486,0.0,0.6763255240443896,2,ram_trend,,1.0,60,60,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m60_v20_t200_f21_dd30,0.5903182331376127,0.15527113652130287,0.1759302689986711,-0.2807990420408818,0.8825720406445563,0.5529617743450022,0.915798560560923,22.5,16.0,0.0225,0.0,0.5906288532675709,1,ram_trend,,1.0,60,20,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v20_t200_f21_dd30,0.5823447450642716,0.15346597843758691,0.18015599045643316,-0.2807990420408817,0.8518505437913781,0.546533126759185,0.8722841818004676,21.5,14.0,0.021500000000000002,0.0,0.6115906288532675,1,ram_trend,,1.0,120,20,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m10_v10_t200_f21_dd30,0.4549767114135661,0.1237412527178523,0.22009303248346063,-0.2294859295224857,0.5622224898334803,0.5392106303655875,0.5952447582686218,49.5,27.0,0.0495,0.0,0.5792231812577066,1,ram_trend,,1.0,10,10,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v60_t60_f5_dd30,0.4449602973175124,0.12132873410769696,0.19640683623923555,-0.22584458086737857,0.6177419097567007,0.5372222509910217,0.6205333494647418,57.78688864148965,102.0,0.05778688864148965,0.0,0.6670776818742293,2,ram_trend,,1.0,120,60,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v10_t200_f21_dd30,0.44474481976677294,0.12127670853161465,0.18874565285017691,-0.22748747140809744,0.6425404066279716,0.5331137920736403,0.7195877573297241,24.0,16.0,0.024,0.0,0.55980271270037,1,ram_trend,,1.0,120,10,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m20_v10_t200_f5_dd30,0.4274416955027178,0.1170814210264497,0.24487326045024602,-0.2245806043598837,0.4781306901830492,0.5213336270073894,0.4806242616850541,106.0,60.0,0.106,0.0,0.5992601726263872,1,ram_trend,,1.0,20,10,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m60_v60_t200_f21_dd30,0.547184424044745,0.14543025053268743,0.18583161606834572,-0.2807990420408818,0.7825915396398461,0.5179157645114548,0.8081412776354283,26.0,18.0,0.026000000000000002,0.0,0.5856966707768188,1,ram_trend,,1.0,60,60,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m20_v20_t120_f5_dd30,0.393087711742917,0.10864703308930679,0.25182154635474185,-0.2110371000073079,0.43144454738696325,0.514824327502342,0.4634687129469873,115.0,68.0,0.115,0.0,0.6633785450061652,1,ram_trend,,1.0,20,20,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v20_t200_f5_dd30,0.4362570927007263,0.1192231388935232,0.197413921210019,-0.2540005258659327,0.6039246784763854,0.46938146481024184,0.6145973691618413,50.5,40.0,0.0505,0.0,0.5776818742293465,1,ram_trend,,1.0,120,20,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v20_t60_f5_dd30,0.36056245232486117,0.10052852925829447,0.19902995186540717,-0.21532751345269208,0.5050924663152021,0.46686337313034926,0.5444603041282158,139.50806171104637,136.0,0.13950806171104638,0.0,0.6331689272503083,2,ram_trend,,1.0,10,20,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m60_v10_t200_f21_dd30,0.48363133883867526,0.13058032075215786,0.17304937031242754,-0.2807990420408819,0.7545842005458037,0.46503121877868264,0.7801134635975229,21.0,15.0,0.021,0.0,0.5776818742293465,1,ram_trend,,1.0,60,10,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v60_t60_f21_dd30,0.4752751071580066,0.1285953879305619,0.20018980961697766,-0.2807990420408817,0.6423673021948667,0.45796234558321475,0.6374236389823223,28.5,20.0,0.0285,0.0,0.6359432799013564,1,ram_trend,,1.0,120,60,60,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v20_t120_f5_dd30,0.38044736508763166,0.10550759800707632,0.1917320547559126,-0.23541914507243344,0.5502866911920095,0.44816914943180974,0.5713414022854965,57.462991404239816,107.0,0.05746299140423982,0.0,0.6670776818742293,2,ram_trend,,1.0,120,20,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v10_t200_f5_dd30,0.40206316186215596,0.11086433702176146,0.17031302121742728,-0.2540005258659328,0.6509445738751141,0.436472864155715,0.6584409926904125,46.5,49.0,0.0465,0.0,0.45745992601726265,1,ram_trend,,1.0,120,10,200,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m60_v10_t60_f21_dd30,0.38201655847125493,0.1058984064178361,0.1811790939405002,-0.24400322883608494,0.5844957280369968,0.4340041192199793,0.6710325868903245,36.077676039563585,35.0,0.036077676039563585,0.0,0.689272503082614,2,ram_trend,,1.0,60,10,60,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v10_t120_f21_dd30,0.3839118886938042,0.10637003199925643,0.1697211762704476,-0.24760163668354007,0.6267340018299056,0.4296014898124768,0.6649786254210837,29.692735833683397,28.0,0.029692735833683398,0.0,0.7410604192355117,2,ram_trend,,1.0,120,10,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v60_t60_f5_dd30,0.3328993407180547,0.0935177658504105,0.2227756684051392,-0.21972513339896693,0.4197844698207317,0.4256125114308393,0.46495195337166473,113.40993860745303,129.0,0.11340993860745303,0.0,0.7657213316892725,2,ram_trend,,1.0,20,60,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m20_v10_t120_f5_dd30,0.33800233292488024,0.094818525531289,0.25146744862698495,-0.22458060435988236,0.3770608325212635,0.422202646580048,0.40227643777582495,112.0,64.0,0.112,0.0,0.6670776818742293,1,ram_trend,,1.0,20,10,120,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v60_t200_f21_dd30,0.3634787602248295,0.10126187934519737,0.17650703309991123,-0.24036355181379288,0.5736988354899061,0.4212863330611951,0.555217116929504,20.312619684634356,27.0,0.020312619684634357,0.0,0.5986436498150431,2,ram_trend,,1.0,120,60,200,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v20_t60_f5_dd30,0.37078051914153987,0.10309329035000792,0.19869584800107953,-0.24700347220042063,0.5188497464197027,0.4173758750498745,0.5432112677880787,70.5,56.0,0.07050000000000001,0.0,0.6085080147965475,1,ram_trend,,1.0,120,20,60,5,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m120_v10_t60_f21_dd30,0.36963745791500924,0.10280703466865404,0.15891221669683425,-0.2476016366835404,0.646942298116606,0.4152114503186895,0.6775421281468628,31.045596522690015,27.0,0.031045596522690014,0.0,0.7151664611590629,2,ram_trend,,1.0,120,10,60,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m20_v20_t60_f10_dd30,0.34801739771998785,0.09736147726023447,0.20567135354787164,-0.23648414042493482,0.4733837531611947,0.41170404529152393,0.493703249851582,66.69466162690779,71.0,0.06669466162690779,0.0,0.5869297163995068,2,ram_trend,,1.0,20,20,60,10,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v10_t60_f21_dd30,0.31133614339987514,0.08798308437514746,0.2211284792981353,-0.22023506621216193,0.39788219343979087,0.39949625592497406,0.46669563853339474,57.47556434297265,34.0,0.05747556434297266,0.0,0.779901356350185,2,ram_trend,,1.0,10,10,60,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m120_v10_t120_f21_dd30,0.407319099630016,0.11215823260371982,0.18009413106979721,-0.28079904204088146,0.6227756114953675,0.39942526793731276,0.6601480904440623,30.0,20.0,0.03,0.0,0.6698520345252774,1,ram_trend,,1.0,120,10,120,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top1_m10_v10_t60_f21_dd30,0.31917663861691503,0.09000272830107736,0.24257677721166548,-0.2254377840692836,0.3710278013238818,0.39923533081489526,0.4356398066931426,56.5,32.0,0.0565,0.0,0.7086929716399507,1,ram_trend,,1.0,10,10,60,21,0.001,-0.15,-0.22,-0.3,False,True
sat_top2_m10_v20_t120_f10_dd30,0.40282349701612996,0.11105172120622386,0.19944125242612087,-0.28052022570036894,0.556814198944929,0.39587776934430796,0.6005008372656654,82.9184091804061,61.0,0.0829184091804061,0.0,0.6609124537607891,2,ram_trend,,1.0,10,20,120,10,0.001,-0.15,-0.22,-0.3,False,True
