trade_id,status,symbol,buy_date,sell_date,holding_days,buy_shares,sell_shares,sell_count,buy_price,average_sell_price,buy_value,sell_value,gross_pnl,cost,net_pnl,net_pnl_display,net_return_pct,exit_reasons
51,closed,002249,2025-11-11,2025-11-18,7,0.09469030148231287,0.09469030148231287,1,11.22,10.5,1.0624251826315505,0.9942481655642852,-0.06817701706726531,0.002056673348195836,-0.07023369041546115,-70233.69041546115,-0.0660409109606971,break_bbi
52,closed,603228,2025-11-12,2025-11-19,7,0.002955443868338246,0.002955443868338246,1,67.6,64.9,0.1997880054996654,0.19180830705515217,-0.007979698444513239,0.0003915963125548176,-0.008371294757068057,-8371.294757068057,-0.04185902854541896,break_bbi
53,closed,603759,2025-11-14,2025-11-21,7,0.057709010922372225,0.057709010922372225,1,11.33,10.36,0.6538430937504773,0.5978653531557763,-0.055977740594701064,0.0012517084469062536,-0.05722944904160732,-57229.449041607324,-0.08744036193285974,break_bbi
54,closed,603686,2025-11-19,2025-11-21,2,0.0368476016905803,0.0368476016905803,1,26.6,25.37,0.980146204969436,0.9348236548900223,-0.04532255007941377,0.0019149698598594582,-0.047237519939273234,-47237.51993927323,-0.04814621468756807,break_bbi
55,closed,688525,2025-11-21,2025-11-24,3,0.00907119001139003,0.00907119001139003,1,103.66,104.1,0.9403195565806904,0.944310880185702,0.003991323605011532,0.0018846304367663926,0.0021066931682451394,2106.6931682451395,0.002238163148832559,break_bbi
56,closed,600506,2025-12-01,2025-12-04,3,0.04809863452958393,0.04809863452958393,1,19.59,18.74,0.9422522504345491,0.9013684110844027,-0.04088383935014639,0.0018436206615189518,-0.04272746001166534,-42727.46001166534,-0.04530079415224903,break_bbi
57,closed,002639,2025-12-01,2025-12-05,4,0.064219175870057,0.064219175870057,1,14.08,15.37,0.9042059962504025,0.9870487331227761,0.08284273687237353,0.0018912547293731788,0.08095148214300035,80951.48214300035,0.08943826060303334,take_profit_8
58,closed,300959,2025-12-04,2025-12-08,4,0.008477688014307042,0.008477688014307042,1,106.11,115.0,0.8995674751981203,0.9749341216453099,0.0753666464471896,0.0018745015968434304,0.07349214485034616,73492.14485034616,0.0816155854323793,take_profit_8
59,closed,600865,2026-01-06,2026-01-20,14,0.06044047994074534,0.06044047994074534,1,16.52,13.89,0.998476728621113,0.8395182663769528,-0.15895846224416021,0.0018379949949980658,-0.16079645723915828,-160796.45723915828,-0.16088088666781158,break_bbi
60,closed,002491,2026-01-06,2026-01-20,14,0.1557769611173865,0.1557769611173865,1,6.16,5.88,0.9595860804831009,0.9159685313702327,-0.04361754911286819,0.0018755546118533336,-0.045493103724721526,-45493.10372472153,-0.047361729179910966,break_bbi
61,closed,300548,2026-01-07,2026-01-13,6,0.00027272530254456983,0.00027272530254456983,1,142.98,122.2,0.03899426375782259,0.033327031970946434,-0.005667231786876156,7.232129572876903e-05,-0.005739553082604925,-5739.553082604925,-0.14704263424364128,break_bbi
62,closed,002837,2026-01-13,2026-01-30,17,0.0003439905315387425,0.0003439905315387425,1,96.69,106.99,0.03326044449448101,0.03680354696933006,0.0035431024748490483,7.006399146381107e-05,0.003473038483385237,3473.038483385237,0.10431516978212604,take_profit_8
63,closed,300177,2026-01-20,2026-01-21,1,0.08889855915631514,0.08889855915631514,1,10.05,10.02,0.8934305195209673,0.8907635627462777,-0.002666956774689644,0.001784194082267245,-0.004451150856956888,-4451.150856956889,-0.0049771124397992176,break_bbi
64,closed,002195,2026-01-20,2026-01-23,3,0.08999463439170372,0.08999463439170372,1,9.54,10.51,0.8585488120968534,0.9458436074568061,0.08729479535995266,0.0018043924195536595,0.085490402940399,85490.402940399,0.09947599570241086,take_profit_8
65,closed,002361,2026-01-21,2026-01-23,2,0.07965804797205764,0.07965804797205764,1,11.16,12.46,0.8889838153681633,0.9925392777318383,0.10355546236367497,0.0018815230931000016,0.10167393927057497,101673.93927057496,0.11425671103090462,take_profit_8
66,closed,002361,2026-01-26,2026-01-29,3,0.08786478771826213,0.08786478771826213,1,11.21,12.38,0.9849642703217185,1.0877660719520852,0.10280180163036667,0.002072730342273804,0.10072907128809287,100729.07128809288,0.10216456157580152,take_profit_8
67,closed,000681,2026-01-26,2026-02-10,15,0.035246686042666155,0.035246686042666155,1,26.94,30.490000000000002,0.9495457219894262,1.074671457440891,0.12512573545146488,0.0020242171794303174,0.12310151827203457,123101.51827203456,0.1295130259495516,take_profit_8
68,closed,300503,2026-01-29,2026-03-03,33,0.018457386477090117,0.018457386477090117,1,56.0,48.44,1.0336136427170466,0.8940758009502452,-0.1395378417668014,0.0019276894436672917,-0.14146553121046868,-141465.53121046867,-0.13672827172827182,break_bbi
69,closed,300604,2026-01-30,2026-02-25,26,0.0006955938513202492,0.0006955938513202492,1,127.53,139.98,0.08870908385887138,0.09736922730780848,0.008660143448937091,0.00018607831116667988,0.008474065137770413,8474.065137770413,0.09543103332799863,take_profit_8
70,closed,002851,2026-02-10,2026-03-02,20,0.009096126382170541,0.009096126382170541,1,117.91,132.26,1.0725242617217285,1.2030536753058758,0.13052941358414727,0.0022755779370276044,0.12825383564711967,128253.83564711967,0.11946182898604236,take_profit_8
71,closed,000995,2026-02-25,2026-03-04,7,0.005947043047558358,0.005947043047558358,1,16.34,14.95,0.09717468339710357,0.08890829356099746,-0.008266389836106114,0.00018608297695810102,-0.008452472813064214,-8452.472813064214,-0.08689535678519761,break_bbi
72,closed,002009,2026-03-02,2026-03-13,11,0.03954920611866159,0.03954920611866159,1,28.51,25.95,1.127547866443042,1.0263018987792683,-0.1012459676637738,0.00215384976522231,-0.10339981742899612,-103399.81742899612,-0.09161165036296581,break_bbi
73,closed,000852,2026-03-11,2026-03-16,5,0.13226125414583115,0.13226125414583115,1,7.97,7.890000000000001,1.0541221955422742,1.0435412952106078,-0.010580900331666365,0.002097663490752882,-0.012678563822419248,-12678.563822419248,-0.012015587925249037,break_bbi
74,closed,300442,2026-03-13,2026-04-07,25,0.012260609834031053,0.012260609834031053,1,83.54,79.51,1.0242513455349542,0.9748410879038091,-0.04941025763114515,0.0019990924334387632,-0.05140935006458391,-51409.35006458391,-0.05014198155208449,break_bbi
75,closed,688525,2026-04-29,2026-05-06,7,0.0037478884771957295,0.0037478884771957295,1,269.0,311.12,1.0081820003656512,1.1660430630251355,0.1578610626594843,0.0021742250633907867,0.1556868375960935,155686.8375960935,0.15426907664825898,take_profit_8
76,closed,002364,2026-04-29,2026-05-06,7,0.025312393728668458,0.025312393728668458,1,39.75,44.87,1.0061676507145711,1.1357671066053536,0.12959945589078248,0.0021419347573199245,0.12745752113346256,127457.52113346256,0.126549676738356,take_profit_8
77,closed,300499,2026-05-06,2026-05-07,1,0.028403018273973058,0.028403018273973058,1,40.48,44.5,1.1497541797304294,1.263934313191801,0.11418013346137168,0.0024136884929222306,0.11176644496844945,111766.44496844945,0.09711188021464699,take_profit_8
78,closed,301183,2026-05-06,2026-05-08,2,0.005953084143097883,0.005953084143097883,1,192.75,240.4,1.147456968582117,1.4311214280007312,0.2836644594186142,0.0025785783965828484,0.28108588102203136,281085.88102203136,0.24471948285177864,take_profit_8
79,closed,300757,2026-05-07,2026-05-14,7,0.002405600138408654,0.002405600138408654,1,510.32,589.0,1.2276258626327041,1.416898481522697,0.18927261888999292,0.0026445243441554013,0.1866280945458375,186628.09454583752,0.1518717213183431,take_profit_8
80,open_marked,300548,2026-05-07,2026-05-15,8,0.0001236163316476883,0.0001236163316476883,1,273.29,251.4,0.03378310727599674,0.03107714577622884,-0.0027059614997679005,6.486025305222558e-05,-0.002770821752820126,-2770.8217528201258,-0.08193603023271151,open_mark_to_market
81,open_marked,603958,2026-05-08,2026-05-15,7,0.0568448562636513,0.0568448562636513,1,23.86,24.669999999999998,1.35631827045072,1.4023626040242776,0.04604433357355764,0.0027586808744749975,0.04328565269908264,43285.65269908264,0.03188219994590495,open_mark_to_market
82,closed,000829,2026-05-12,2026-05-14,2,0.006435042404068197,0.006435042404068197,1,11.18,10.61,0.07194377407748244,0.06827579990716356,-0.0036679741703188745,0.00014021957398464602,-0.0038081937443035204,-3808.1937443035204,-0.05288003588540264,break_bbi
83,open_marked,000810,2026-05-14,2026-05-15,1,0.11713083957634725,0.11713083957634725,1,12.4,12.3,1.4524224107467059,1.4407093267890712,-0.011713083957634707,0.002893131737535777,-0.014606215695170484,-14606.215695170484,-0.010046405207695518,open_mark_to_market
84,open_marked,002361,2026-05-15,2026-05-15,0,0.001575065547407556,0.001575065547407556,1,18.91,18.91,0.029784489501476885,0.029784489501476885,0.0,5.9568979002953774e-05,-5.9568979002953774e-05,-59.568979002953775,-0.0019980019980019984,open_mark_to_market
