date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2025-07-09,000006,6.42,6.37,6.45,6.33,227420,145409113.7,1.87,-0.78,-0.05,1.68
2025-07-10,000006,6.33,6.51,6.57,6.33,404667,261216306.53,3.77,2.2,0.14,3.0
2025-07-11,000006,6.5,6.49,6.54,6.4,296723,192122803.0,2.15,-0.31,-0.02,2.2
2025-07-14,000006,6.5,6.36,6.5,6.33,254909,162789705.12,2.62,-2.0,-0.13,1.89
2025-07-15,000006,6.34,6.29,6.35,6.15,281671,175876337.0,3.14,-1.1,-0.07,2.09
2025-07-16,000006,6.26,6.26,6.31,6.25,131711,82587868.69,0.95,-0.48,-0.03,0.98
2025-07-17,000006,6.24,6.29,6.32,6.21,129477,80994187.0,1.76,0.48,0.03,0.96
2025-07-18,000006,6.26,6.26,6.32,6.23,128856,80599773.78,1.43,-0.48,-0.03,0.95
2025-07-21,000006,6.19,6.26,6.29,6.18,186791,116476019.65,1.76,0.0,0.0,1.38
2025-07-22,000006,6.25,6.24,6.27,6.16,197610,122815813.0,1.76,-0.32,-0.02,1.46
2025-07-23,000006,6.25,6.21,6.31,6.2,221485,138518628.75,1.76,-0.48,-0.03,1.64
2025-07-24,000006,6.18,6.27,6.29,6.17,284058,177216302.21,1.93,0.97,0.06,2.1
2025-07-25,000006,6.29,6.27,6.35,6.24,249947,157341319.03,1.75,0.0,0.0,1.85
2025-07-28,000006,6.26,6.4,6.45,6.19,384674,242907112.6,4.15,2.07,0.13,2.85
2025-07-29,000006,6.35,6.34,6.4,6.3,249790,158688419.7,1.56,-0.94,-0.06,1.85
2025-07-30,000006,6.3,6.24,6.35,6.21,190513,119600448.0,2.21,-1.58,-0.1,1.41
2025-07-31,000006,6.2,6.16,6.32,6.15,263844,163733461.45,2.72,-1.28,-0.08,1.95
2025-08-01,000006,6.15,6.15,6.19,6.1,175856,107874903.56,1.46,-0.16,-0.01,1.3
2025-08-04,000006,6.1,6.16,6.2,6.09,145122,89064375.09,1.79,0.16,0.01,1.07
2025-08-05,000006,6.15,6.24,6.28,6.12,243161,151270765.41,2.6,1.3,0.08,1.8
2025-08-06,000006,6.25,6.27,6.33,6.17,209058,130811392.15,2.56,0.48,0.03,1.55
2025-08-07,000006,6.24,6.35,6.38,6.21,316692,199749349.0,2.71,1.28,0.08,2.35
2025-08-08,000006,6.34,6.51,6.52,6.27,427945,273840991.92,3.94,2.52,0.16,3.17
2025-08-11,000006,6.63,6.78,7.09,6.5,928654,629911744.98,9.06,4.15,0.27,6.88
2025-08-12,000006,7.04,7.46,7.46,6.98,1143790,825668425.71,7.08,10.03,0.68,8.47
2025-08-13,000006,7.5,7.43,7.8,7.33,1501467,1132937637.09,6.3,-0.4,-0.03,11.12
2025-08-14,000006,7.37,7.14,7.67,7.11,1009398,741095270.34,7.54,-3.9,-0.29,7.48
2025-08-15,000006,7.18,7.33,7.42,7.13,809282,589803357.35,4.06,2.66,0.19,5.99
2025-08-18,000006,7.6,7.7,7.84,7.47,1048526,803042403.22,5.05,5.05,0.37,7.77
2025-08-19,000006,7.71,7.86,8.07,7.59,990846,774424741.1,6.23,2.08,0.16,7.34
2025-08-20,000006,7.77,7.68,7.85,7.5,687451,527588491.55,4.45,-2.29,-0.18,5.09
2025-08-21,000006,7.58,7.36,7.63,7.3,553414,409718993.4,4.3,-4.17,-0.32,4.1
2025-08-22,000006,7.3,7.3,7.38,7.24,404734,295032457.1,1.9,-0.82,-0.06,3.0
2025-08-25,000006,7.29,7.33,7.45,7.15,622575,454451487.36,4.11,0.41,0.03,4.61
2025-08-26,000006,7.23,7.31,7.42,7.16,474262,344994051.05,3.55,-0.27,-0.02,3.51
2025-08-27,000006,7.22,7.04,7.54,7.04,695065,508076428.8,6.84,-3.69,-0.27,5.15
2025-08-28,000006,7.1,7.27,7.32,7.06,455984,328233143.57,3.69,3.27,0.23,3.38
2025-08-29,000006,7.32,7.34,7.5,7.19,406502,299296539.05,4.26,0.96,0.07,3.01
2025-09-01,000006,7.28,7.21,7.38,7.19,371467,269645390.71,2.59,-1.77,-0.13,2.75
2025-09-02,000006,7.24,7.25,7.29,7.05,382426,274033225.11,3.33,0.55,0.04,2.83
2025-09-03,000006,7.21,7.27,7.49,7.16,461939,338977996.37,4.55,0.28,0.02,3.42
2025-09-04,000006,7.29,7.37,7.64,7.17,582741,431939439.96,6.46,1.38,0.1,4.32
2025-09-05,000006,7.37,7.64,7.65,7.21,545300,407407224.22,5.97,3.66,0.27,4.04
2025-09-08,000006,7.8,7.62,7.88,7.5,619591,478079696.52,4.97,-0.26,-0.02,4.59
2025-09-09,000006,7.61,7.45,7.7,7.42,462226,348616077.68,3.67,-2.23,-0.17,3.42
2025-09-10,000006,7.41,7.53,7.59,7.4,324475,244318565.01,2.55,1.07,0.08,2.4
2025-09-11,000006,7.5,7.58,7.64,7.37,418634,313916776.99,3.59,0.66,0.05,3.1
2025-09-12,000006,7.57,7.65,7.7,7.5,421507,320216137.57,2.64,0.92,0.07,3.12
2025-09-15,000006,7.55,7.48,7.57,7.23,575589,424002152.25,4.44,-2.22,-0.17,4.26
2025-09-16,000006,7.45,7.6,7.63,7.41,421318,317031877.82,2.94,1.6,0.12,3.12
2025-09-17,000006,7.56,8.05,8.31,7.51,815407,644945620.71,10.53,5.92,0.45,6.04
2025-09-18,000006,7.88,7.77,8.27,7.69,815379,649362102.39,7.2,-3.48,-0.28,6.04
2025-09-19,000006,7.82,7.99,8.1,7.6,648807,508080094.23,6.44,2.83,0.22,4.81
2025-09-22,000006,7.85,7.92,7.99,7.68,498044,390549711.51,3.88,-0.88,-0.07,3.69
2025-09-23,000006,7.96,8.43,8.58,7.69,815002,651128136.98,11.24,6.44,0.51,6.04
2025-09-24,000006,8.29,9.27,9.27,8.18,695478,634710328.87,12.93,9.96,0.84,5.15
2025-09-25,000006,9.5,9.28,9.66,9.05,1160770,1087703064.8,6.58,0.11,0.01,8.6
2025-09-26,000006,9.27,9.51,10.1,9.27,1005604,983640702.17,8.94,2.48,0.23,7.45
2025-09-29,000006,9.52,9.35,9.6,9.22,662285,618824494.21,4.0,-1.68,-0.16,4.91
2025-09-30,000006,9.48,10.29,10.29,9.44,498767,502879555.29,9.09,10.05,0.94,3.69
2025-10-09,000006,10.42,10.85,11.1,10.32,1034286,1119062237.11,7.58,5.44,0.56,7.66
2025-10-10,000006,10.74,11.94,11.94,10.68,1134483,1283165581.75,11.61,10.05,1.09,8.4
2025-10-13,000006,12.2,13.13,13.13,12.19,585088,756544526.78,7.87,9.97,1.19,4.33
2025-10-14,000006,14.43,13.79,14.44,13.17,2261318,3142191095.55,9.67,5.03,0.66,16.75
2025-10-15,000006,13.05,12.41,13.21,12.41,886386,1114119702.28,5.8,-10.01,-1.38,6.57
2025-10-16,000006,11.17,11.45,11.87,11.17,1426090,1642459095.01,5.64,-7.74,-0.96,10.56
2025-10-17,000006,11.72,12.24,12.6,11.72,1623857,2017193667.2,7.69,6.9,0.79,12.03
2025-10-20,000006,12.67,12.02,12.94,11.81,1278647,1569125028.94,9.23,-1.8,-0.22,9.47
2025-10-21,000006,11.97,13.22,13.22,11.73,956927,1207541059.33,12.4,9.98,1.2,7.09
2025-10-22,000006,13.75,13.13,13.98,13.1,1313793,1760163029.54,6.66,-0.68,-0.09,9.73
2025-10-23,000006,14.44,14.15,14.44,13.53,1682881,2359131476.2,6.93,7.77,1.02,12.47
2025-10-24,000006,14.35,14.04,15.5,13.53,1473254,2108061717.28,13.92,-0.78,-0.11,10.91
2025-10-27,000006,13.83,13.3,14.04,13.24,1108572,1495877584.55,5.7,-5.27,-0.74,8.21
2025-10-28,000006,13.2,12.81,13.26,12.58,999026,1284892831.68,5.11,-3.68,-0.49,7.4
2025-10-29,000006,12.76,13.03,13.68,12.71,947899,1244615014.71,7.57,1.72,0.22,7.02
2025-10-30,000006,13.04,12.65,13.09,12.65,554281,709524457.19,3.38,-2.92,-0.38,4.11
2025-10-31,000006,12.89,12.68,13.19,12.57,740091,953752554.14,4.9,0.24,0.03,5.48
2025-11-03,000006,12.64,12.37,12.64,11.91,576471,710438711.32,5.76,-2.44,-0.31,4.27
2025-11-04,000006,12.35,11.93,12.4,11.78,532427,640172918.33,5.01,-3.56,-0.44,3.94
2025-11-05,000006,11.61,12.1,12.16,11.61,381436,457918654.44,4.61,1.42,0.17,2.83
2025-11-06,000006,12.06,12.14,12.28,11.8,464307,562028301.45,3.97,0.33,0.04,3.44
2025-11-07,000006,12.03,12.17,12.35,12.01,388962,474523624.18,2.8,0.25,0.03,2.88
2025-11-10,000006,12.07,11.9,12.21,11.82,372611,446253538.41,3.2,-2.22,-0.27,2.76
2025-11-11,000006,11.92,11.86,12.2,11.78,371621,444548692.5,3.53,-0.34,-0.04,2.75
2025-11-12,000006,11.75,11.54,11.85,11.26,444079,510298055.77,4.97,-2.7,-0.32,3.29
2025-11-13,000006,11.43,11.56,11.58,11.33,260544,299445203.5,2.17,0.17,0.02,1.93
2025-11-14,000006,11.4,11.58,11.81,11.4,299967,348682841.0,3.55,0.17,0.02,2.22
2025-11-17,000006,11.46,11.58,11.66,11.26,282606,322888078.51,3.45,0.0,0.0,2.09
2025-11-18,000006,11.64,11.47,11.86,11.33,421722,486430385.37,4.58,-0.95,-0.11,3.12
2025-11-19,000006,11.41,10.95,11.45,10.73,534212,589743931.17,6.28,-4.53,-0.52,3.96
2025-11-20,000006,10.91,10.97,11.05,10.83,276205,302108522.62,2.01,0.18,0.02,2.05
2025-11-21,000006,10.78,10.5,11.1,10.46,375900,404461275.58,5.83,-4.28,-0.47,2.78
2025-11-24,000006,10.51,10.42,10.61,10.3,351104,366435601.56,2.95,-0.76,-0.08,2.6
2025-11-25,000006,10.57,10.65,10.79,10.47,292362,311485438.41,3.07,2.21,0.23,2.17
2025-11-26,000006,10.6,10.86,11.05,10.55,399061,434251638.88,4.69,1.97,0.21,2.96
2025-11-27,000006,11.0,10.71,11.08,10.69,288298,312933081.24,3.59,-1.38,-0.15,2.14
2025-11-28,000006,10.64,11.01,11.09,10.61,308501,335930022.71,4.48,2.8,0.3,2.29
2025-12-01,000006,10.88,10.43,10.91,10.35,421977,444839931.18,5.09,-5.27,-0.58,3.13
2025-12-02,000006,10.46,10.14,10.5,10.1,331722,339322049.14,3.84,-2.78,-0.29,2.46
2025-12-03,000006,10.25,9.88,10.25,9.86,322771,322597626.54,3.85,-2.56,-0.26,2.39
2025-12-04,000006,9.82,9.87,9.95,9.58,325256,317733946.76,3.74,-0.1,-0.01,2.41
2025-12-05,000006,9.84,10.09,10.28,9.73,320333,320913515.22,5.57,2.23,0.22,2.37
2025-12-08,000006,9.98,10.21,10.32,9.94,265393,269617653.43,3.77,1.19,0.12,1.97
2025-12-09,000006,10.16,10.22,10.4,10.08,212673,216771115.25,3.13,0.1,0.01,1.58
2025-12-10,000006,10.23,10.37,10.65,10.02,484503,498019289.83,6.16,1.47,0.15,3.59
2025-12-11,000006,10.33,10.0,10.4,9.99,333615,337515823.26,3.95,-3.57,-0.37,2.47
2025-12-12,000006,10.1,10.01,10.27,9.93,259932,261685943.3,3.4,0.1,0.01,1.93
2025-12-15,000006,9.85,9.82,9.97,9.78,220118,217031998.8,1.9,-1.9,-0.19,1.63
2025-12-16,000006,9.8,9.36,9.86,9.33,293075,278724841.9,5.4,-4.68,-0.46,2.17
2025-12-17,000006,9.38,9.53,9.58,9.29,287555,271139857.68,3.1,1.82,0.17,2.13
2025-12-18,000006,9.5,9.55,9.86,9.5,241884,233937213.5,3.78,0.21,0.02,1.79
2025-12-19,000006,9.57,9.78,9.82,9.47,231191,223700480.12,3.66,2.41,0.23,1.71
2025-12-22,000006,9.72,9.78,9.8,9.55,207886,201986082.14,2.56,0.0,0.0,1.54
2025-12-23,000006,9.78,9.82,9.98,9.66,264023,258698893.96,3.27,0.41,0.04,1.96
2025-12-24,000006,9.7,9.93,10.2,9.69,312742,311074795.65,5.19,1.12,0.11,2.32
2025-12-25,000006,9.95,10.08,10.19,9.91,254596,255388739.24,2.82,1.51,0.15,1.89
2025-12-26,000006,10.01,10.19,10.35,10.0,365186,372067390.65,3.47,1.09,0.11,2.71
2025-12-29,000006,10.09,9.8,10.1,9.74,359449,354508530.49,3.53,-3.83,-0.39,2.66
2025-12-30,000006,9.8,9.86,9.99,9.61,305372,298560078.78,3.88,0.61,0.06,2.26
2025-12-31,000006,9.95,9.95,10.03,9.69,270369,267758675.86,3.45,0.91,0.09,2.0
2026-01-05,000006,9.83,9.73,9.83,9.55,322188,312383569.47,2.81,-2.21,-0.22,2.39
2026-01-06,000006,9.74,9.86,10.02,9.71,338024,333900259.18,3.19,1.34,0.13,2.5
2026-01-07,000006,9.86,9.78,10.08,9.75,375045,371286739.53,3.35,-0.81,-0.08,2.78
2026-01-08,000006,9.79,9.92,9.95,9.64,331267,326849977.46,3.17,1.43,0.14,2.45
2026-01-09,000006,9.89,10.15,10.43,9.81,636637,642804586.67,6.25,2.32,0.23,4.72
2026-01-12,000006,9.99,9.87,10.15,9.69,645666,635706457.3,4.53,-2.76,-0.28,4.78
2026-01-13,000006,9.86,9.56,10.05,9.54,485984,475617995.75,5.17,-3.14,-0.31,3.6
2026-01-14,000006,9.53,9.46,9.75,9.29,427127,406688687.65,4.81,-1.05,-0.1,3.16
2026-01-15,000006,9.41,9.31,9.5,9.19,316070,294572439.33,3.28,-1.59,-0.15,2.34
2026-01-16,000006,9.35,9.21,9.58,9.16,304920,283574880.03,4.51,-1.07,-0.1,2.26
2026-01-19,000006,9.19,9.15,9.2,9.0,221729,202431658.91,2.17,-0.65,-0.06,1.64
2026-01-20,000006,9.15,9.34,9.38,9.07,383671,354803451.2,3.39,2.08,0.19,2.84
2026-01-21,000006,9.25,9.65,10.04,9.15,833403,811281168.44,9.53,3.32,0.31,6.17
2026-01-22,000006,9.58,9.65,9.78,9.3,501899,476040543.29,4.97,0.0,0.0,3.72
2026-01-23,000006,9.64,9.74,9.78,9.59,396712,384193870.36,1.97,0.93,0.09,2.94
2026-01-26,000006,9.73,9.31,9.78,9.3,367292,346491181.24,4.93,-4.41,-0.43,2.72
2026-01-27,000006,9.3,8.96,9.33,8.74,414148,370076705.72,6.34,-3.76,-0.35,3.07
2026-01-28,000006,9.03,8.94,9.14,8.92,223595,201146929.6,2.46,-0.22,-0.02,1.66
2026-01-29,000006,8.84,9.08,9.21,8.72,330729,299711791.55,5.48,1.57,0.14,2.45
2026-01-30,000006,9.01,8.96,9.13,8.6,380401,337063915.65,5.84,-1.32,-0.12,2.82
2026-02-02,000006,8.8,8.71,9.04,8.66,238645,210864693.35,4.24,-2.79,-0.25,1.77
2026-02-03,000006,8.83,8.88,8.9,8.74,189438,167191771.54,1.84,1.95,0.17,1.4
2026-02-04,000006,8.81,9.06,9.08,8.81,215643,193368724.47,3.04,2.03,0.18,1.6
2026-02-05,000006,8.96,9.0,9.13,8.94,171485,155042261.64,2.1,-0.66,-0.06,1.27
2026-02-06,000006,8.92,8.98,9.15,8.82,191869,172214615.68,3.67,-0.22,-0.02,1.42
2026-02-09,000006,9.18,9.38,9.53,9.16,320630,299594368.61,4.12,4.45,0.4,2.38
2026-02-10,000006,9.36,9.25,9.42,9.22,187288,174757244.65,2.13,-1.39,-0.13,1.39
2026-02-11,000006,9.28,9.35,9.49,9.21,208755,195574672.16,3.03,1.08,0.1,1.55
2026-02-12,000006,9.32,9.2,9.37,9.09,250184,231004679.16,2.99,-1.6,-0.15,1.85
2026-02-13,000006,9.22,9.43,9.84,9.2,504211,484190608.4,6.96,2.5,0.23,3.73
2026-02-24,000006,9.6,9.27,9.6,9.2,310212,287748141.67,4.24,-1.7,-0.16,2.3
2026-02-25,000006,9.27,9.68,9.85,9.24,460823,443432601.75,6.58,4.42,0.41,3.41
2026-02-26,000006,9.68,9.32,9.72,9.25,397020,373627625.29,4.86,-3.72,-0.36,2.94
2026-02-27,000006,9.32,9.28,9.32,9.14,237261,218922884.81,1.93,-0.43,-0.04,1.76
2026-03-02,000006,9.05,8.94,9.09,8.82,322869,289234378.94,2.91,-3.66,-0.34,2.39
2026-03-03,000006,8.91,8.56,9.03,8.51,298327,260234436.96,5.82,-4.25,-0.38,2.21
2026-03-04,000006,8.37,8.56,8.7,8.31,182373,156255311.18,4.56,0.0,0.0,1.35
2026-03-05,000006,8.72,8.71,8.99,8.65,224832,197613073.69,3.97,1.75,0.15,1.67
2026-03-06,000006,8.62,9.13,9.32,8.6,399070,361877351.46,8.27,4.82,0.42,2.96
2026-03-09,000006,9.02,8.85,9.06,8.63,359698,316014577.77,4.71,-3.07,-0.28,2.66
2026-03-10,000006,8.92,9.14,9.19,8.9,279200,253164374.81,3.28,3.28,0.29,2.07
2026-03-11,000006,9.14,9.13,9.19,9.04,195758,178580363.61,1.64,-0.11,-0.01,1.45
2026-03-12,000006,9.11,9.09,9.18,8.95,159068,143621197.62,2.52,-0.44,-0.04,1.18
2026-03-13,000006,9.03,9.03,9.21,8.98,196766,179324631.49,2.53,-0.66,-0.06,1.46
2026-03-16,000006,9.0,9.16,9.19,8.97,239468,217946654.86,2.44,1.44,0.13,1.77
2026-03-17,000006,9.17,9.05,9.26,9.05,233331,214007993.26,2.29,-1.2,-0.11,1.73
2026-03-18,000006,9.05,9.24,9.26,9.0,260690,238806656.16,2.87,2.1,0.19,1.93
2026-03-19,000006,9.14,9.07,9.3,8.99,296257,269652717.08,3.35,-1.84,-0.17,2.19
2026-03-20,000006,9.11,8.78,9.24,8.78,263502,236504152.99,5.07,-3.2,-0.29,1.95
2026-03-23,000006,8.55,8.12,8.59,8.0,351661,292416489.67,6.72,-7.52,-0.66,2.6
2026-03-24,000006,8.29,8.44,8.46,8.15,233190,193471510.06,3.82,3.94,0.32,1.73
2026-03-25,000006,8.5,8.86,9.09,8.39,416958,365175631.47,8.29,4.98,0.42,3.09
2026-03-26,000006,8.88,9.05,9.55,8.88,488676,448621632.17,7.56,2.14,0.19,3.62
2026-03-27,000006,8.9,8.99,9.03,8.8,226627,202673245.28,2.54,-0.66,-0.06,1.68
2026-03-30,000006,8.86,8.84,8.95,8.72,209466,185256704.36,2.56,-1.67,-0.15,1.55
2026-03-31,000006,8.81,8.6,9.04,8.6,224100,197072290.48,4.98,-2.71,-0.24,1.66
2026-04-01,000006,8.72,8.87,8.93,8.71,195809,172909462.62,2.56,3.14,0.27,1.45
2026-04-02,000006,8.91,8.92,9.17,8.8,330701,296689891.12,4.17,0.56,0.05,2.45
2026-04-03,000006,8.86,8.15,8.88,8.09,471329,393208550.53,8.86,-8.63,-0.77,3.49
2026-04-07,000006,8.16,8.28,8.3,7.98,253393,206580168.3,3.93,1.6,0.13,1.88
2026-04-08,000006,8.48,8.61,8.64,8.35,264997,225437365.82,3.5,3.99,0.33,1.96
2026-04-09,000006,8.58,8.52,8.67,8.37,171588,146037143.75,3.48,-1.05,-0.09,1.27
2026-04-10,000006,8.54,8.68,8.9,8.54,192627,168802101.33,4.23,1.88,0.16,1.43
2026-04-13,000006,8.56,8.58,8.66,8.45,193594,165703520.43,2.42,-1.15,-0.1,1.43
2026-04-14,000006,8.62,8.85,8.93,8.47,303715,265470971.28,5.36,3.15,0.27,2.25
2026-04-15,000006,8.84,8.78,8.94,8.74,197442,174706754.3,2.26,-0.79,-0.07,1.46
2026-04-16,000006,8.76,9.4,9.47,8.73,411582,375650980.55,8.43,7.06,0.62,3.05
2026-04-17,000006,9.38,9.57,9.71,9.21,448093,424627290.26,5.32,1.81,0.17,3.32
2026-04-20,000006,9.48,9.73,9.8,9.36,366511,354257103.51,4.6,1.67,0.16,2.71
2026-04-21,000006,9.73,9.67,9.89,9.58,245265,237715430.45,3.19,-0.62,-0.06,1.82
2026-04-22,000006,9.6,9.76,9.88,9.55,271652,264414488.25,3.41,0.93,0.09,2.01
2026-04-23,000006,9.72,9.72,10.04,9.66,334089,327771327.54,3.89,-0.41,-0.04,2.47
2026-04-24,000006,9.72,9.88,9.9,9.72,293294,288699468.48,1.85,1.65,0.16,2.17
2026-04-27,000006,9.76,9.35,9.78,9.14,363388,340638474.1,6.48,-5.36,-0.53,2.69
2026-04-28,000006,9.41,9.18,9.44,9.13,212436,196912209.68,3.32,-1.82,-0.17,1.57
2026-04-29,000006,9.17,9.51,9.54,9.09,236285,221527956.59,4.9,3.59,0.33,1.75
2026-04-30,000006,9.67,9.7,9.71,9.39,284858,272659465.36,3.36,2.0,0.19,2.11
2026-05-06,000006,9.59,9.47,9.62,9.3,426101,401899192.16,3.3,-2.37,-0.23,3.16
2026-05-07,000006,9.63,9.44,9.64,9.3,289643,273799874.5,3.59,-0.32,-0.03,2.15
2026-05-08,000006,9.41,9.45,9.63,9.37,247959,235372191.34,2.75,0.11,0.01,1.84
2026-05-11,000006,9.36,9.5,9.58,9.25,337626,319357761.82,3.49,0.53,0.05,2.5
2026-05-12,000006,9.6,10.45,10.45,9.48,814304,831437630.45,10.21,10.0,0.95,6.03
2026-05-13,000006,10.63,10.38,10.99,10.33,1278248,1358961308.78,6.32,-0.67,-0.07,9.47
2026-05-14,000006,10.38,9.94,10.45,9.93,630318,637023898.24,5.01,-4.24,-0.44,4.67
2026-05-15,000006,9.95,9.72,10.25,9.62,468013,462786783.04,6.34,-2.21,-0.22,3.47
